,city,estimate,variant,frac
2021-06-28,Altenrhein (SG),Wald_lower,B.1.617.1,-0.02312414082242261
2021-06-29,Altenrhein (SG),Wald_lower,B.1.617.1,-0.016274557686652827
2021-06-16,Altenrhein (SG),Wald_lower,B.1.617.1,-0.010238910614566886
2021-06-18,Altenrhein (SG),Wald_lower,B.1.617.1,-0.009223029496028635
2021-06-19,Altenrhein (SG),Wald_lower,B.1.617.1,-0.009405666874079018
2021-06-20,Altenrhein (SG),Wald_lower,B.1.617.1,-0.009997921995558271
2021-06-21,Altenrhein (SG),Wald_lower,B.1.617.1,-0.010410753946872327
2021-06-22,Altenrhein (SG),Wald_lower,B.1.617.1,-0.011170780897304746
2021-06-09,Altenrhein (SG),Wald_lower,B.1.617.1,-0.009464913929632626
2021-06-10,Altenrhein (SG),Wald_lower,B.1.617.1,-0.00968466482119442
2021-06-11,Altenrhein (SG),Wald_lower,B.1.617.1,-0.009982172369513903
2021-06-12,Altenrhein (SG),Wald_lower,B.1.617.1,-0.010389372598951362
2021-06-13,Altenrhein (SG),Wald_lower,B.1.617.1,-0.010991360436752928
2021-06-14,Altenrhein (SG),Wald_lower,B.1.617.1,-0.010882321905069365
2021-06-15,Altenrhein (SG),Wald_lower,B.1.617.1,-0.010805684120681355
2021-06-02,Altenrhein (SG),Wald_lower,B.1.617.1,-0.006712942801049757
2021-06-03,Altenrhein (SG),Wald_lower,B.1.617.1,-0.00721651497168629
2021-06-04,Altenrhein (SG),Wald_lower,B.1.617.1,-0.007678551057787043
2021-06-05,Altenrhein (SG),Wald_lower,B.1.617.1,-0.008161186782801998
2021-06-06,Altenrhein (SG),Wald_lower,B.1.617.1,-0.008596129038083336
2021-06-07,Altenrhein (SG),Wald_lower,B.1.617.1,-0.009113754562234922
2021-06-08,Altenrhein (SG),Wald_lower,B.1.617.1,-0.009335071018410983
2021-05-26,Altenrhein (SG),Wald_lower,B.1.617.1,-0.00619960362980789
2021-05-27,Altenrhein (SG),Wald_lower,B.1.617.1,-0.006120396585502127
2021-05-29,Altenrhein (SG),Wald_lower,B.1.617.1,-0.006094653780147529
2021-05-30,Altenrhein (SG),Wald_lower,B.1.617.1,-0.006137773908890621
2021-05-31,Altenrhein (SG),Wald_lower,B.1.617.1,-0.006174804953397207
2021-06-01,Altenrhein (SG),Wald_lower,B.1.617.1,-0.006386504197716652
2021-05-19,Altenrhein (SG),Wald_lower,B.1.617.1,-0.006885068495613416
2021-05-20,Altenrhein (SG),Wald_lower,B.1.617.1,-0.006878917893773437
2021-05-21,Altenrhein (SG),Wald_lower,B.1.617.1,-0.007086783085934072
2021-05-22,Altenrhein (SG),Wald_lower,B.1.617.1,-0.006789037703067767
2021-05-23,Altenrhein (SG),Wald_lower,B.1.617.1,-0.006742235502963174
2021-05-24,Altenrhein (SG),Wald_lower,B.1.617.1,-0.00657391303868659
2021-05-25,Altenrhein (SG),Wald_lower,B.1.617.1,-0.006355252862068453
2021-05-12,Altenrhein (SG),Wald_lower,B.1.617.1,-0.007312302865765506
2021-05-13,Altenrhein (SG),Wald_lower,B.1.617.1,-0.00713194834762684
2021-05-14,Altenrhein (SG),Wald_lower,B.1.617.1,-0.006997182049256999
2021-05-15,Altenrhein (SG),Wald_lower,B.1.617.1,-0.006985397014655088
2021-05-16,Altenrhein (SG),Wald_lower,B.1.617.1,-0.006993931252648498
2021-05-17,Altenrhein (SG),Wald_lower,B.1.617.1,-0.006911466167539229
2021-05-18,Altenrhein (SG),Wald_lower,B.1.617.1,-0.006889377330279011
2021-02-01,Altenrhein (SG),Wald_lower,B.1.617.1,-0.011344294276796285
2021-02-02,Altenrhein (SG),Wald_lower,B.1.617.1,-0.010333688881966317
2021-02-03,Altenrhein (SG),Wald_lower,B.1.617.1,-0.009504495195823883
2021-02-04,Altenrhein (SG),Wald_lower,B.1.617.1,-0.008985681858910528
2021-02-05,Altenrhein (SG),Wald_lower,B.1.617.1,-0.00859475001246919
2021-02-06,Altenrhein (SG),Wald_lower,B.1.617.1,-0.008326739340706055
2021-02-07,Altenrhein (SG),Wald_lower,B.1.617.1,-0.008078602797463438
2021-02-08,Altenrhein (SG),Wald_lower,B.1.617.1,-0.00783385977467575
2021-02-09,Altenrhein (SG),Wald_lower,B.1.617.1,-0.007483678667678003
2021-02-10,Altenrhein (SG),Wald_lower,B.1.617.1,-0.006822540124547726
2021-02-11,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0067576633734117205
2021-02-12,Altenrhein (SG),Wald_lower,B.1.617.1,-0.006811528002425634
2021-02-13,Altenrhein (SG),Wald_lower,B.1.617.1,-0.006880125868419009
2021-02-14,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0069272816119983404
2021-02-15,Altenrhein (SG),Wald_lower,B.1.617.1,-0.006918112796357158
2021-02-16,Altenrhein (SG),Wald_lower,B.1.617.1,-0.006920056604576129
2021-02-17,Altenrhein (SG),Wald_lower,B.1.617.1,-0.006926423931805158
2021-02-18,Altenrhein (SG),Wald_lower,B.1.617.1,-0.006934384414797265
2021-02-19,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0075001528755147765
2021-02-20,Altenrhein (SG),Wald_lower,B.1.617.1,-0.007631488806257285
2021-02-21,Altenrhein (SG),Wald_lower,B.1.617.1,-0.007674324651645845
2021-02-22,Altenrhein (SG),Wald_lower,B.1.617.1,-0.007581782881828808
2021-02-23,Altenrhein (SG),Wald_lower,B.1.617.1,-0.007583722930450986
2021-02-24,Altenrhein (SG),Wald_lower,B.1.617.1,-0.007446274156237407
2021-02-25,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0074300724300253975
2021-02-26,Altenrhein (SG),Wald_lower,B.1.617.1,-0.007362382681704702
2021-02-27,Altenrhein (SG),Wald_lower,B.1.617.1,-0.007182113660784576
2021-02-28,Altenrhein (SG),Wald_lower,B.1.617.1,-0.006957481757772864
2021-03-01,Altenrhein (SG),Wald_lower,B.1.617.1,-0.006793614927556122
2021-03-02,Altenrhein (SG),Wald_lower,B.1.617.1,-0.006675223599168177
2021-03-03,Altenrhein (SG),Wald_lower,B.1.617.1,-0.00664089764036772
2021-03-04,Altenrhein (SG),Wald_lower,B.1.617.1,-0.006614538253512367
2021-03-05,Altenrhein (SG),Wald_lower,B.1.617.1,-0.006658239596231191
2021-03-06,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0066996378897869625
2021-03-07,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0067015263723061
2021-03-08,Altenrhein (SG),Wald_lower,B.1.617.1,-0.006691672872676678
2021-03-09,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0066029838478967725
2021-03-10,Altenrhein (SG),Wald_lower,B.1.617.1,-0.006409542091015222
2021-03-11,Altenrhein (SG),Wald_lower,B.1.617.1,-0.006309048481577253
2021-03-12,Altenrhein (SG),Wald_lower,B.1.617.1,-0.006329243674556888
2021-03-13,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0063468557788896995
2021-03-14,Altenrhein (SG),Wald_lower,B.1.617.1,-0.006364946663157315
2021-03-15,Altenrhein (SG),Wald_lower,B.1.617.1,-0.006432038044326271
2021-03-16,Altenrhein (SG),Wald_lower,B.1.617.1,-0.006513577757906843
2021-03-17,Altenrhein (SG),Wald_lower,B.1.617.1,-0.006596943474779666
2021-03-18,Altenrhein (SG),Wald_lower,B.1.617.1,-0.006693421914417147
2021-03-19,Altenrhein (SG),Wald_lower,B.1.617.1,-0.006745009321043806
2021-03-20,Altenrhein (SG),Wald_lower,B.1.617.1,-0.006878496027739654
2021-03-21,Altenrhein (SG),Wald_lower,B.1.617.1,-0.007040889332508831
2021-03-22,Altenrhein (SG),Wald_lower,B.1.617.1,-0.00697519865458074
2021-03-23,Altenrhein (SG),Wald_lower,B.1.617.1,-0.006968517047250631
2021-03-24,Altenrhein (SG),Wald_lower,B.1.617.1,-0.007041414662072504
2021-03-25,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0071046474318715355
2021-03-26,Altenrhein (SG),Wald_lower,B.1.617.1,-0.007214974573376923
2021-03-27,Altenrhein (SG),Wald_lower,B.1.617.1,-0.007324548912880126
2021-03-28,Altenrhein (SG),Wald_lower,B.1.617.1,-0.007710035877989229
2021-03-29,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0074674329121834975
2021-03-30,Altenrhein (SG),Wald_lower,B.1.617.1,-0.007323642483004369
2021-03-31,Altenrhein (SG),Wald_lower,B.1.617.1,-0.007203828962518793
2021-04-01,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0071332649476381176
2021-04-02,Altenrhein (SG),Wald_lower,B.1.617.1,-0.007097240780590198
2021-04-03,Altenrhein (SG),Wald_lower,B.1.617.1,-0.007020272503027475
2021-04-04,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0069631622458321205
2021-04-05,Altenrhein (SG),Wald_lower,B.1.617.1,-0.006866259929191263
2021-04-06,Altenrhein (SG),Wald_lower,B.1.617.1,-0.006801325164108746
2021-04-14,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0058025783401712185
2021-04-15,Altenrhein (SG),Wald_lower,B.1.617.1,-0.005880239136810766
2021-04-16,Altenrhein (SG),Wald_lower,B.1.617.1,-0.005992553363025997
2021-04-17,Altenrhein (SG),Wald_lower,B.1.617.1,-0.006116942990359897
2021-04-18,Altenrhein (SG),Wald_lower,B.1.617.1,-0.006205715136687951
2021-04-19,Altenrhein (SG),Wald_lower,B.1.617.1,-0.006116702572057731
2021-04-20,Altenrhein (SG),Wald_lower,B.1.617.1,-0.005960601506188394
2021-04-21,Altenrhein (SG),Wald_lower,B.1.617.1,-0.005698259432724591
2021-04-22,Altenrhein (SG),Wald_lower,B.1.617.1,-0.005205343916866066
2021-04-23,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0047931017130736185
2021-04-24,Altenrhein (SG),Wald_lower,B.1.617.1,-0.004438569573476598
2021-04-25,Altenrhein (SG),Wald_lower,B.1.617.1,-0.004294145827846943
2021-04-26,Altenrhein (SG),Wald_lower,B.1.617.1,-0.004433138024471305
2021-04-27,Altenrhein (SG),Wald_lower,B.1.617.1,-0.004810475500093536
2021-04-28,Altenrhein (SG),Wald_lower,B.1.617.1,-0.005269211287370694
2021-04-29,Altenrhein (SG),Wald_lower,B.1.617.1,-0.005734623455475185
2021-04-30,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0062340653834798984
2021-05-01,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0066423477142065574
2021-05-02,Altenrhein (SG),Wald_lower,B.1.617.1,-0.007004994217063328
2021-05-03,Altenrhein (SG),Wald_lower,B.1.617.1,-0.007303263985824015
2021-05-04,Altenrhein (SG),Wald_lower,B.1.617.1,-0.007616655478149265
2021-04-11,Altenrhein (SG),Wald_lower,B.1.617.1,-0.006227747958890504
2021-05-09,Altenrhein (SG),Wald_lower,B.1.617.1,-0.007892007795971667
2021-04-12,Altenrhein (SG),Wald_lower,B.1.617.1,-0.00612945480806069
2021-05-10,Altenrhein (SG),Wald_lower,B.1.617.1,-0.0077925391690312025
2021-04-13,Altenrhein (SG),Wald_lower,B.1.617.1,-0.005886776516507264
2021-05-11,Altenrhein (SG),Wald_lower,B.1.617.1,-0.007731179267601082
2021-04-07,Altenrhein (SG),Wald_lower,B.1.617.1,-0.006730618500613128
2021-05-05,Altenrhein (SG),Wald_lower,B.1.617.1,-0.007761992557839652
2021-04-08,Altenrhein (SG),Wald_lower,B.1.617.1,-0.006666407749191169
2021-05-06,Altenrhein (SG),Wald_lower,B.1.617.1,-0.007917172961010636
2021-04-09,Altenrhein (SG),Wald_lower,B.1.617.1,-0.006546162447617288
2021-05-07,Altenrhein (SG),Wald_lower,B.1.617.1,-0.008006484578135489
2021-04-10,Altenrhein (SG),Wald_lower,B.1.617.1,-0.006481558491738641
2021-05-08,Altenrhein (SG),Wald_lower,B.1.617.1,-0.008057501071241766
2021-08-25,Altenrhein (SG),Wald_upper,B.1.617.1,0.08398486769589442
2021-08-26,Altenrhein (SG),Wald_upper,B.1.617.1,0.08609402673913098
2021-08-27,Altenrhein (SG),Wald_upper,B.1.617.1,0.08847811475050725
2021-08-28,Altenrhein (SG),Wald_upper,B.1.617.1,0.0911484902031867
2021-08-29,Altenrhein (SG),Wald_upper,B.1.617.1,0.09415305426319595
2021-08-30,Altenrhein (SG),Wald_upper,B.1.617.1,0.09759412191610464
2021-08-31,Altenrhein (SG),Wald_upper,B.1.617.1,0.10194147058868888
2021-08-18,Altenrhein (SG),Wald_upper,B.1.617.1,0.07908277786831405
2021-08-19,Altenrhein (SG),Wald_upper,B.1.617.1,0.07886021101966705
2021-08-20,Altenrhein (SG),Wald_upper,B.1.617.1,0.0788865171639615
2021-08-21,Altenrhein (SG),Wald_upper,B.1.617.1,0.07917783391464125
2021-08-22,Altenrhein (SG),Wald_upper,B.1.617.1,0.0798096586775656
2021-08-23,Altenrhein (SG),Wald_upper,B.1.617.1,0.08077835649471571
2021-08-24,Altenrhein (SG),Wald_upper,B.1.617.1,0.08217522613092149
2021-08-15,Altenrhein (SG),Wald_upper,B.1.617.1,0.08179006717972843
2021-08-16,Altenrhein (SG),Wald_upper,B.1.617.1,0.08043741892342418
2021-08-17,Altenrhein (SG),Wald_upper,B.1.617.1,0.07957527317539169
2021-08-04,Altenrhein (SG),Wald_upper,B.1.617.1,0.11629131244596291
2021-08-05,Altenrhein (SG),Wald_upper,B.1.617.1,0.10766382547679174
2021-08-06,Altenrhein (SG),Wald_upper,B.1.617.1,0.09985201105572974
2021-08-07,Altenrhein (SG),Wald_upper,B.1.617.1,0.09351663061149804
2021-08-08,Altenrhein (SG),Wald_upper,B.1.617.1,0.08885321977737491
2021-08-09,Altenrhein (SG),Wald_upper,B.1.617.1,0.08595798308465664
2021-08-10,Altenrhein (SG),Wald_upper,B.1.617.1,0.0847971625695508
2021-07-28,Altenrhein (SG),Wald_upper,B.1.617.1,0.1754494031563964
2021-07-29,Altenrhein (SG),Wald_upper,B.1.617.1,0.1654311622080992
2021-07-30,Altenrhein (SG),Wald_upper,B.1.617.1,0.15677577873349052
2021-07-31,Altenrhein (SG),Wald_upper,B.1.617.1,0.14903249009797315
2021-08-01,Altenrhein (SG),Wald_upper,B.1.617.1,0.14158237387437073
2021-08-02,Altenrhein (SG),Wald_upper,B.1.617.1,0.1336526852287619
2021-08-03,Altenrhein (SG),Wald_upper,B.1.617.1,0.12512695784268604
2021-07-21,Altenrhein (SG),Wald_upper,B.1.617.1,0.2253901731936661
2021-07-22,Altenrhein (SG),Wald_upper,B.1.617.1,0.22889405651784095
2021-07-23,Altenrhein (SG),Wald_upper,B.1.617.1,0.22729573148628573
2021-07-24,Altenrhein (SG),Wald_upper,B.1.617.1,0.2211639539441156
2021-07-25,Altenrhein (SG),Wald_upper,B.1.617.1,0.21133327660703077
2021-07-26,Altenrhein (SG),Wald_upper,B.1.617.1,0.19935033135668823
2021-07-27,Altenrhein (SG),Wald_upper,B.1.617.1,0.1871219510277926
2021-07-14,Altenrhein (SG),Wald_upper,B.1.617.1,0.12072835181395256
2021-07-15,Altenrhein (SG),Wald_upper,B.1.617.1,0.1360448326419874
2021-07-16,Altenrhein (SG),Wald_upper,B.1.617.1,0.15370074825515376
2021-07-17,Altenrhein (SG),Wald_upper,B.1.617.1,0.17175746848379192
2021-07-18,Altenrhein (SG),Wald_upper,B.1.617.1,0.18888615062717196
2021-07-19,Altenrhein (SG),Wald_upper,B.1.617.1,0.20434072541955006
2021-07-20,Altenrhein (SG),Wald_upper,B.1.617.1,0.21693361768630032
2021-07-07,Altenrhein (SG),Wald_upper,B.1.617.1,0.11400190263955165
2021-07-08,Altenrhein (SG),Wald_upper,B.1.617.1,0.10324226902189326
2021-07-09,Altenrhein (SG),Wald_upper,B.1.617.1,0.09437639071689044
2021-07-10,Altenrhein (SG),Wald_upper,B.1.617.1,0.09072231603490684
2021-07-11,Altenrhein (SG),Wald_upper,B.1.617.1,0.09243252698909299
2021-07-12,Altenrhein (SG),Wald_upper,B.1.617.1,0.09850684116753186
2021-06-30,Altenrhein (SG),Wald_upper,B.1.617.1,0.12997272968080245
2021-07-01,Altenrhein (SG),Wald_upper,B.1.617.1,0.14360610217357933
2021-07-02,Altenrhein (SG),Wald_upper,B.1.617.1,0.152345565945937
2021-07-03,Altenrhein (SG),Wald_upper,B.1.617.1,0.15448580198620435
2021-07-04,Altenrhein (SG),Wald_upper,B.1.617.1,0.15076685671633078
2021-07-05,Altenrhein (SG),Wald_upper,B.1.617.1,0.1404015147685122
2021-07-06,Altenrhein (SG),Wald_upper,B.1.617.1,0.1273047874416447
2021-06-25,Altenrhein (SG),Wald_upper,B.1.617.1,0.027658884720762944
2021-06-27,Altenrhein (SG),Wald_upper,B.1.617.1,0.0701682235377768
2021-06-28,Altenrhein (SG),Wald_upper,B.1.617.1,0.0930613067246995
2021-06-29,Altenrhein (SG),Wald_upper,B.1.617.1,0.11309891551874081
2021-06-16,Altenrhein (SG),Wald_upper,B.1.617.1,0.012022575614530922
2021-06-18,Altenrhein (SG),Wald_upper,B.1.617.1,0.009223029496028635
2021-06-19,Altenrhein (SG),Wald_upper,B.1.617.1,0.009405666874079018
2021-06-20,Altenrhein (SG),Wald_upper,B.1.617.1,0.009997921995558271
2021-06-21,Altenrhein (SG),Wald_upper,B.1.617.1,0.010410753946872327
2021-06-22,Altenrhein (SG),Wald_upper,B.1.617.1,0.011170780897304746
2021-06-09,Altenrhein (SG),Wald_upper,B.1.617.1,0.019623922333159165
2021-06-10,Altenrhein (SG),Wald_upper,B.1.617.1,0.020633754123452523
2021-06-11,Altenrhein (SG),Wald_upper,B.1.617.1,0.020920521838207258
2021-06-12,Altenrhein (SG),Wald_upper,B.1.617.1,0.020543459456095065
2021-06-13,Altenrhein (SG),Wald_upper,B.1.617.1,0.019888896762038515
2021-06-14,Altenrhein (SG),Wald_upper,B.1.617.1,0.01779975869232971
2021-06-15,Altenrhein (SG),Wald_upper,B.1.617.1,0.015259606636552887
2021-06-02,Altenrhein (SG),Wald_upper,B.1.617.1,0.00772374337430551
2021-06-03,Altenrhein (SG),Wald_upper,B.1.617.1,0.008863297928224436
2021-06-04,Altenrhein (SG),Wald_upper,B.1.617.1,0.010258469222978432
2021-06-05,Altenrhein (SG),Wald_upper,B.1.617.1,0.011999238592513305
2021-06-06,Altenrhein (SG),Wald_upper,B.1.617.1,0.013982485195797
2021-06-07,Altenrhein (SG),Wald_upper,B.1.617.1,0.016218451467474304
2021-06-08,Altenrhein (SG),Wald_upper,B.1.617.1,0.01812035673290638
2021-05-26,Altenrhein (SG),Wald_upper,B.1.617.1,0.006663792932513608
2021-05-27,Altenrhein (SG),Wald_upper,B.1.617.1,0.0064538442961955015
2021-05-29,Altenrhein (SG),Wald_upper,B.1.617.1,0.00634103373160099
2021-05-30,Altenrhein (SG),Wald_upper,B.1.617.1,0.006424872015056875
2021-05-31,Altenrhein (SG),Wald_upper,B.1.617.1,0.0065775911422691295
2021-06-01,Altenrhein (SG),Wald_upper,B.1.617.1,0.007013974534766516
2021-05-19,Altenrhein (SG),Wald_upper,B.1.617.1,0.009489518834070721
2021-05-20,Altenrhein (SG),Wald_upper,B.1.617.1,0.009255779186306773
2021-05-21,Altenrhein (SG),Wald_upper,B.1.617.1,0.009136320032114668
2021-05-22,Altenrhein (SG),Wald_upper,B.1.617.1,0.008457281794370117
2021-05-23,Altenrhein (SG),Wald_upper,B.1.617.1,0.008026540337519518
2021-05-24,Altenrhein (SG),Wald_upper,B.1.617.1,0.007515012946058232
2021-05-25,Altenrhein (SG),Wald_upper,B.1.617.1,0.007020299228901214
2021-05-12,Altenrhein (SG),Wald_upper,B.1.617.1,0.009957567280188226
2021-05-13,Altenrhein (SG),Wald_upper,B.1.617.1,0.009567670281635417
2021-05-14,Altenrhein (SG),Wald_upper,B.1.617.1,0.009393887007496573
2021-05-15,Altenrhein (SG),Wald_upper,B.1.617.1,0.009456911041122215
2021-05-16,Altenrhein (SG),Wald_upper,B.1.617.1,0.00958149155165761
2021-05-17,Altenrhein (SG),Wald_upper,B.1.617.1,0.009592392084624273
2021-05-18,Altenrhein (SG),Wald_upper,B.1.617.1,0.009594833754065238
2021-02-01,Altenrhein (SG),Wald_upper,B.1.617.1,0.018413635187220733
2021-02-02,Altenrhein (SG),Wald_upper,B.1.617.1,0.017166865368166907
2021-02-03,Altenrhein (SG),Wald_upper,B.1.617.1,0.016198908087106844
2021-02-04,Altenrhein (SG),Wald_upper,B.1.617.1,0.015464176760401242
2021-02-05,Altenrhein (SG),Wald_upper,B.1.617.1,0.014628603971431158
2021-02-06,Altenrhein (SG),Wald_upper,B.1.617.1,0.013657181245150857
2021-02-07,Altenrhein (SG),Wald_upper,B.1.617.1,0.012435157239996124
2021-02-08,Altenrhein (SG),Wald_upper,B.1.617.1,0.010963420809433511
2021-02-09,Altenrhein (SG),Wald_upper,B.1.617.1,0.009189572773072783
2021-02-10,Altenrhein (SG),Wald_upper,B.1.617.1,0.007009618498780834
2021-02-11,Altenrhein (SG),Wald_upper,B.1.617.1,0.0067576633734117205
2021-02-12,Altenrhein (SG),Wald_upper,B.1.617.1,0.006811528002425634
2021-02-13,Altenrhein (SG),Wald_upper,B.1.617.1,0.006880125868419009
2021-02-14,Altenrhein (SG),Wald_upper,B.1.617.1,0.0069272816119983404
2021-02-15,Altenrhein (SG),Wald_upper,B.1.617.1,0.006918112796357158
2021-02-16,Altenrhein (SG),Wald_upper,B.1.617.1,0.006920056604576129
2021-02-17,Altenrhein (SG),Wald_upper,B.1.617.1,0.006926423931805158
2021-02-18,Altenrhein (SG),Wald_upper,B.1.617.1,0.006934384414797265
2021-02-19,Altenrhein (SG),Wald_upper,B.1.617.1,0.008763205701049664
2021-02-20,Altenrhein (SG),Wald_upper,B.1.617.1,0.010097286558365337
2021-02-21,Altenrhein (SG),Wald_upper,B.1.617.1,0.01124780102663436
2021-02-22,Altenrhein (SG),Wald_upper,B.1.617.1,0.012195004108727243
2021-02-23,Altenrhein (SG),Wald_upper,B.1.617.1,0.013488103166261268
2021-02-24,Altenrhein (SG),Wald_upper,B.1.617.1,0.01482577206296128
2021-02-25,Altenrhein (SG),Wald_upper,B.1.617.1,0.01623183170630733
2021-02-26,Altenrhein (SG),Wald_upper,B.1.617.1,0.017469503323845184
2021-02-27,Altenrhein (SG),Wald_upper,B.1.617.1,0.018413613032638505
2021-02-28,Altenrhein (SG),Wald_upper,B.1.617.1,0.01906461678216388
2021-03-01,Altenrhein (SG),Wald_upper,B.1.617.1,0.019451327490644956
2021-03-02,Altenrhein (SG),Wald_upper,B.1.617.1,0.01947939605290536
2021-03-03,Altenrhein (SG),Wald_upper,B.1.617.1,0.01912589988487614
2021-03-04,Altenrhein (SG),Wald_upper,B.1.617.1,0.018298573180587144
2021-03-05,Altenrhein (SG),Wald_upper,B.1.617.1,0.017110537536245654
2021-03-06,Altenrhein (SG),Wald_upper,B.1.617.1,0.01561129221951492
2021-03-07,Altenrhein (SG),Wald_upper,B.1.617.1,0.013965726639208692
2021-03-08,Altenrhein (SG),Wald_upper,B.1.617.1,0.012396041186900056
2021-03-09,Altenrhein (SG),Wald_upper,B.1.617.1,0.010877654093823668
2021-03-10,Altenrhein (SG),Wald_upper,B.1.617.1,0.009538339887185087
2021-03-11,Altenrhein (SG),Wald_upper,B.1.617.1,0.008714485784346132
2021-03-12,Altenrhein (SG),Wald_upper,B.1.617.1,0.008339642406526957
2021-03-13,Altenrhein (SG),Wald_upper,B.1.617.1,0.008221361753557399
2021-03-14,Altenrhein (SG),Wald_upper,B.1.617.1,0.00827996979651171
2021-03-15,Altenrhein (SG),Wald_upper,B.1.617.1,0.008486484819425577
2021-03-16,Altenrhein (SG),Wald_upper,B.1.617.1,0.008742142526596532
2021-03-17,Altenrhein (SG),Wald_upper,B.1.617.1,0.008984765578064326
2021-03-18,Altenrhein (SG),Wald_upper,B.1.617.1,0.009191113972935004
2021-03-19,Altenrhein (SG),Wald_upper,B.1.617.1,0.009286056008233408
2021-03-20,Altenrhein (SG),Wald_upper,B.1.617.1,0.009399910576968889
2021-03-21,Altenrhein (SG),Wald_upper,B.1.617.1,0.009504372266354057
2021-03-22,Altenrhein (SG),Wald_upper,B.1.617.1,0.009382863590733606
2021-03-23,Altenrhein (SG),Wald_upper,B.1.617.1,0.009367662440739707
2021-03-24,Altenrhein (SG),Wald_upper,B.1.617.1,0.009517036001603692
2021-03-25,Altenrhein (SG),Wald_upper,B.1.617.1,0.009763155600306937
2021-03-26,Altenrhein (SG),Wald_upper,B.1.617.1,0.010164385083492202
2021-03-27,Altenrhein (SG),Wald_upper,B.1.617.1,0.010655609724113828
2021-03-28,Altenrhein (SG),Wald_upper,B.1.617.1,0.01148141122846213
2021-03-29,Altenrhein (SG),Wald_upper,B.1.617.1,0.011697451394089894
2021-03-30,Altenrhein (SG),Wald_upper,B.1.617.1,0.011989601269074291
2021-03-31,Altenrhein (SG),Wald_upper,B.1.617.1,0.012246881248393637
2021-04-01,Altenrhein (SG),Wald_upper,B.1.617.1,0.012464701831095642
2021-04-02,Altenrhein (SG),Wald_upper,B.1.617.1,0.012603096980452696
2021-04-03,Altenrhein (SG),Wald_upper,B.1.617.1,0.012564580289769735
2021-04-04,Altenrhein (SG),Wald_upper,B.1.617.1,0.012392747401578426
2021-04-05,Altenrhein (SG),Wald_upper,B.1.617.1,0.012020019764603573
2021-04-06,Altenrhein (SG),Wald_upper,B.1.617.1,0.01152492737326676
2021-04-14,Altenrhein (SG),Wald_upper,B.1.617.1,0.006998465714246194
2021-04-15,Altenrhein (SG),Wald_upper,B.1.617.1,0.0073439319390436976
2021-04-16,Altenrhein (SG),Wald_upper,B.1.617.1,0.008256753496823248
2021-04-17,Altenrhein (SG),Wald_upper,B.1.617.1,0.009551743885303913
2021-04-18,Altenrhein (SG),Wald_upper,B.1.617.1,0.011222770124064271
2021-04-19,Altenrhein (SG),Wald_upper,B.1.617.1,0.013135637156913354
2021-04-20,Altenrhein (SG),Wald_upper,B.1.617.1,0.015335333247534071
2021-04-21,Altenrhein (SG),Wald_upper,B.1.617.1,0.017612393959893634
2021-04-22,Altenrhein (SG),Wald_upper,B.1.617.1,0.019568151995418316
2021-04-23,Altenrhein (SG),Wald_upper,B.1.617.1,0.02131826500864527
2021-04-24,Altenrhein (SG),Wald_upper,B.1.617.1,0.022366607631748192
2021-04-25,Altenrhein (SG),Wald_upper,B.1.617.1,0.02265212613455964
2021-04-26,Altenrhein (SG),Wald_upper,B.1.617.1,0.022393898585862375
2021-04-27,Altenrhein (SG),Wald_upper,B.1.617.1,0.021516367266581182
2021-04-28,Altenrhein (SG),Wald_upper,B.1.617.1,0.020166994955404596
2021-04-29,Altenrhein (SG),Wald_upper,B.1.617.1,0.018636103771474462
2021-04-30,Altenrhein (SG),Wald_upper,B.1.617.1,0.017277457952252658
2021-05-01,Altenrhein (SG),Wald_upper,B.1.617.1,0.01618119402388334
2021-05-02,Altenrhein (SG),Wald_upper,B.1.617.1,0.01546579003135753
2021-05-03,Altenrhein (SG),Wald_upper,B.1.617.1,0.015055663371221708
2021-05-04,Altenrhein (SG),Wald_upper,B.1.617.1,0.014888999316461529
2021-04-11,Altenrhein (SG),Wald_upper,B.1.617.1,0.007932022613689624
2021-05-09,Altenrhein (SG),Wald_upper,B.1.617.1,0.012244525707376157
2021-04-12,Altenrhein (SG),Wald_upper,B.1.617.1,0.007462489499474786
2021-05-10,Altenrhein (SG),Wald_upper,B.1.617.1,0.011431493054640293
2021-04-13,Altenrhein (SG),Wald_upper,B.1.617.1,0.007039487167606644
2021-05-11,Altenrhein (SG),Wald_upper,B.1.617.1,0.010782362576181197
2021-04-07,Altenrhein (SG),Wald_upper,B.1.617.1,0.01089526091326349
