,city,index,variant,estimate,frac
395,Altenrhein (SG),2021-04-07,undetermined,lower,0.0
396,Altenrhein (SG),2021-04-08,B.1.1.7,lower,0.9862565176525289
397,Altenrhein (SG),2021-04-08,B.1.351,lower,0.0
398,Altenrhein (SG),2021-04-08,B.1.617.1,lower,2.31241435824008e-06
399,Altenrhein (SG),2021-04-08,B.1.617.2,lower,0.0
400,Altenrhein (SG),2021-04-08,P.1,lower,0.0
401,Altenrhein (SG),2021-04-08,undetermined,lower,0.0
402,Altenrhein (SG),2021-04-09,B.1.1.7,lower,0.9868658179881455
403,Altenrhein (SG),2021-04-09,B.1.351,lower,0.0
404,Altenrhein (SG),2021-04-09,B.1.617.1,lower,0.0
405,Altenrhein (SG),2021-04-09,B.1.617.2,lower,0.0
406,Altenrhein (SG),2021-04-09,P.1,lower,0.0
407,Altenrhein (SG),2021-04-09,undetermined,lower,0.0
408,Altenrhein (SG),2021-04-10,B.1.1.7,lower,0.9862421495671286
409,Altenrhein (SG),2021-04-10,B.1.351,lower,0.0
410,Altenrhein (SG),2021-04-10,B.1.617.1,lower,0.0
411,Altenrhein (SG),2021-04-10,B.1.617.2,lower,0.0
412,Altenrhein (SG),2021-04-10,P.1,lower,0.0
413,Altenrhein (SG),2021-04-10,undetermined,lower,0.0
414,Altenrhein (SG),2021-04-11,B.1.1.7,lower,0.9850195333463218
415,Altenrhein (SG),2021-04-11,B.1.351,lower,0.0
416,Altenrhein (SG),2021-04-11,B.1.617.1,lower,0.0
417,Altenrhein (SG),2021-04-11,B.1.617.2,lower,0.0
418,Altenrhein (SG),2021-04-11,P.1,lower,0.0
419,Altenrhein (SG),2021-04-11,undetermined,lower,0.0
420,Altenrhein (SG),2021-04-12,B.1.1.7,lower,0.9837044733232115
421,Altenrhein (SG),2021-04-12,B.1.351,lower,0.000459628337638216
422,Altenrhein (SG),2021-04-12,B.1.617.1,lower,0.0
423,Altenrhein (SG),2021-04-12,B.1.617.2,lower,0.0
424,Altenrhein (SG),2021-04-12,P.1,lower,0.0
425,Altenrhein (SG),2021-04-12,undetermined,lower,0.0
426,Altenrhein (SG),2021-04-13,B.1.1.7,lower,0.9814414608096089
427,Altenrhein (SG),2021-04-13,B.1.351,lower,0.0009465170759452463
428,Altenrhein (SG),2021-04-13,B.1.617.1,lower,0.0
429,Altenrhein (SG),2021-04-13,B.1.617.2,lower,0.0
430,Altenrhein (SG),2021-04-13,P.1,lower,0.0
431,Altenrhein (SG),2021-04-13,undetermined,lower,0.0
432,Altenrhein (SG),2021-04-14,B.1.1.7,lower,0.9774116990353261
433,Altenrhein (SG),2021-04-14,B.1.351,lower,0.0013008705321076194
434,Altenrhein (SG),2021-04-14,B.1.617.1,lower,0.0
435,Altenrhein (SG),2021-04-14,B.1.617.2,lower,0.0
436,Altenrhein (SG),2021-04-14,P.1,lower,0.0
437,Altenrhein (SG),2021-04-14,undetermined,lower,0.0
438,Altenrhein (SG),2021-04-15,B.1.1.7,lower,0.9729383685667741
439,Altenrhein (SG),2021-04-15,B.1.351,lower,0.0017120711221610958
440,Altenrhein (SG),2021-04-15,B.1.617.1,lower,0.0
441,Altenrhein (SG),2021-04-15,B.1.617.2,lower,0.0
442,Altenrhein (SG),2021-04-15,P.1,lower,0.0
443,Altenrhein (SG),2021-04-15,undetermined,lower,0.0
444,Altenrhein (SG),2021-04-16,B.1.1.7,lower,0.9686644326206358
445,Altenrhein (SG),2021-04-16,B.1.351,lower,0.0020568531658782755
446,Altenrhein (SG),2021-04-16,B.1.617.1,lower,0.0
447,Altenrhein (SG),2021-04-16,B.1.617.2,lower,0.0
448,Altenrhein (SG),2021-04-16,P.1,lower,0.0
449,Altenrhein (SG),2021-04-16,undetermined,lower,0.0
450,Altenrhein (SG),2021-04-17,B.1.1.7,lower,0.9649961167271593
451,Altenrhein (SG),2021-04-17,B.1.351,lower,0.0022617052960813224
452,Altenrhein (SG),2021-04-17,B.1.617.1,lower,0.0
453,Altenrhein (SG),2021-04-17,B.1.617.2,lower,0.0
454,Altenrhein (SG),2021-04-17,P.1,lower,0.0
455,Altenrhein (SG),2021-04-17,undetermined,lower,0.0
456,Altenrhein (SG),2021-04-18,B.1.1.7,lower,0.9623544343308271
457,Altenrhein (SG),2021-04-18,B.1.351,lower,0.0022741895147868215
458,Altenrhein (SG),2021-04-18,B.1.617.1,lower,0.0
459,Altenrhein (SG),2021-04-18,B.1.617.2,lower,0.0
460,Altenrhein (SG),2021-04-18,P.1,lower,0.0
461,Altenrhein (SG),2021-04-18,undetermined,lower,0.0
462,Altenrhein (SG),2021-04-19,B.1.1.7,lower,0.9602138010882464
463,Altenrhein (SG),2021-04-19,B.1.351,lower,0.0021912987469214253
464,Altenrhein (SG),2021-04-19,B.1.617.1,lower,0.00031514924805004375
465,Altenrhein (SG),2021-04-19,B.1.617.2,lower,0.0
466,Altenrhein (SG),2021-04-19,P.1,lower,0.0
467,Altenrhein (SG),2021-04-19,undetermined,lower,0.0
468,Altenrhein (SG),2021-04-20,B.1.1.7,lower,0.9576012643807509
469,Altenrhein (SG),2021-04-20,B.1.351,lower,0.0017812880689167426
470,Altenrhein (SG),2021-04-20,B.1.617.1,lower,0.0009892538958390464
471,Altenrhein (SG),2021-04-20,B.1.617.2,lower,0.0
472,Altenrhein (SG),2021-04-20,P.1,lower,0.0
473,Altenrhein (SG),2021-04-20,undetermined,lower,0.0
474,Altenrhein (SG),2021-04-21,B.1.1.7,lower,0.9536711337665413
475,Altenrhein (SG),2021-04-21,B.1.351,lower,0.0011694338572634533
476,Altenrhein (SG),2021-04-21,B.1.617.1,lower,0.001572454339880049
477,Altenrhein (SG),2021-04-21,B.1.617.2,lower,0.0
478,Altenrhein (SG),2021-04-21,P.1,lower,0.0
479,Altenrhein (SG),2021-04-21,undetermined,lower,0.0
480,Altenrhein (SG),2021-04-22,B.1.1.7,lower,0.9495062865952805
481,Altenrhein (SG),2021-04-22,B.1.351,lower,0.0
482,Altenrhein (SG),2021-04-22,B.1.617.1,lower,0.0020300362468217243
483,Altenrhein (SG),2021-04-22,B.1.617.2,lower,0.0
484,Altenrhein (SG),2021-04-22,P.1,lower,0.0
485,Altenrhein (SG),2021-04-22,undetermined,lower,0.0
486,Altenrhein (SG),2021-04-23,B.1.1.7,lower,0.9453450136889423
487,Altenrhein (SG),2021-04-23,B.1.351,lower,0.0
488,Altenrhein (SG),2021-04-23,B.1.617.1,lower,0.0023935997300025403
489,Altenrhein (SG),2021-04-23,B.1.617.2,lower,0.0
490,Altenrhein (SG),2021-04-23,P.1,lower,0.0
491,Altenrhein (SG),2021-04-23,undetermined,lower,0.0005987494233545751
492,Altenrhein (SG),2021-04-24,B.1.1.7,lower,0.9404423861498886
493,Altenrhein (SG),2021-04-24,B.1.351,lower,0.0
494,Altenrhein (SG),2021-04-24,B.1.617.1,lower,0.0026982293345618065
495,Altenrhein (SG),2021-04-24,B.1.617.2,lower,0.0
496,Altenrhein (SG),2021-04-24,P.1,lower,0.0
497,Altenrhein (SG),2021-04-24,undetermined,lower,0.0008546568057994641
498,Altenrhein (SG),2021-04-25,B.1.1.7,lower,0.936022654448281
499,Altenrhein (SG),2021-04-25,B.1.351,lower,0.0
500,Altenrhein (SG),2021-04-25,B.1.617.1,lower,0.0028817687222710614
501,Altenrhein (SG),2021-04-25,B.1.617.2,lower,0.0
502,Altenrhein (SG),2021-04-25,P.1,lower,0.0
503,Altenrhein (SG),2021-04-25,undetermined,lower,0.0021944177092562385
504,Altenrhein (SG),2021-04-26,B.1.1.7,lower,0.9318856949498044
505,Altenrhein (SG),2021-04-26,B.1.351,lower,0.0
506,Altenrhein (SG),2021-04-26,B.1.617.1,lower,0.002899151594078932
507,Altenrhein (SG),2021-04-26,B.1.617.2,lower,0.0
508,Altenrhein (SG),2021-04-26,P.1,lower,0.0
509,Altenrhein (SG),2021-04-26,undetermined,lower,0.0044632087189747875
510,Altenrhein (SG),2021-04-27,B.1.1.7,lower,0.9286113296029643
511,Altenrhein (SG),2021-04-27,B.1.351,lower,0.0
512,Altenrhein (SG),2021-04-27,B.1.617.1,lower,0.0026193729051310136
513,Altenrhein (SG),2021-04-27,B.1.617.2,lower,0.0
514,Altenrhein (SG),2021-04-27,P.1,lower,0.0
515,Altenrhein (SG),2021-04-27,undetermined,lower,0.007821221489905935
516,Altenrhein (SG),2021-04-28,B.1.1.7,lower,0.9296424544450278
517,Altenrhein (SG),2021-04-28,B.1.351,lower,0.0
518,Altenrhein (SG),2021-04-28,B.1.617.1,lower,0.0023746007943204047
519,Altenrhein (SG),2021-04-28,B.1.617.2,lower,0.0
520,Altenrhein (SG),2021-04-28,P.1,lower,0.0
521,Altenrhein (SG),2021-04-28,undetermined,lower,0.011246281964915379
522,Altenrhein (SG),2021-04-29,B.1.1.7,lower,0.930396770564197
523,Altenrhein (SG),2021-04-29,B.1.351,lower,0.0
524,Altenrhein (SG),2021-04-29,B.1.617.1,lower,0.0019744139615652826
525,Altenrhein (SG),2021-04-29,B.1.617.2,lower,0.0
526,Altenrhein (SG),2021-04-29,P.1,lower,0.0
527,Altenrhein (SG),2021-04-29,undetermined,lower,0.015581947337832601
528,Altenrhein (SG),2021-04-30,B.1.1.7,lower,0.9312891120229324
529,Altenrhein (SG),2021-04-30,B.1.351,lower,0.0
530,Altenrhein (SG),2021-04-30,B.1.617.1,lower,0.001748742792150022
531,Altenrhein (SG),2021-04-30,B.1.617.2,lower,0.0
532,Altenrhein (SG),2021-04-30,P.1,lower,0.0
533,Altenrhein (SG),2021-04-30,undetermined,lower,0.01945759735308041
534,Altenrhein (SG),2021-05-01,B.1.1.7,lower,0.9283960124675041
535,Altenrhein (SG),2021-05-01,B.1.351,lower,0.0
536,Altenrhein (SG),2021-05-01,B.1.617.1,lower,0.0009347714848816489
537,Altenrhein (SG),2021-05-01,B.1.617.2,lower,0.0
538,Altenrhein (SG),2021-05-01,P.1,lower,0.0
539,Altenrhein (SG),2021-05-01,undetermined,lower,0.02249052654247293
540,Altenrhein (SG),2021-05-02,B.1.1.7,lower,0.9227636971863026
541,Altenrhein (SG),2021-05-02,B.1.351,lower,0.0
542,Altenrhein (SG),2021-05-02,B.1.617.1,lower,0.00021269810781443096
543,Altenrhein (SG),2021-05-02,B.1.617.2,lower,0.0
544,Altenrhein (SG),2021-05-02,P.1,lower,0.0
545,Altenrhein (SG),2021-05-02,undetermined,lower,0.024745707032273235
546,Altenrhein (SG),2021-05-03,B.1.1.7,lower,0.9150481939552402
547,Altenrhein (SG),2021-05-03,B.1.351,lower,0.0
548,Altenrhein (SG),2021-05-03,B.1.617.1,lower,0.0
549,Altenrhein (SG),2021-05-03,B.1.617.2,lower,0.0
550,Altenrhein (SG),2021-05-03,P.1,lower,0.0
551,Altenrhein (SG),2021-05-03,undetermined,lower,0.025589281052202224
552,Altenrhein (SG),2021-05-04,B.1.1.7,lower,0.9070103744044328
553,Altenrhein (SG),2021-05-04,B.1.351,lower,0.0
554,Altenrhein (SG),2021-05-04,B.1.617.1,lower,0.0
555,Altenrhein (SG),2021-05-04,B.1.617.2,lower,0.0
556,Altenrhein (SG),2021-05-04,P.1,lower,0.0
557,Altenrhein (SG),2021-05-04,undetermined,lower,0.02533537294015926
558,Altenrhein (SG),2021-05-05,B.1.1.7,lower,0.900228033121006
559,Altenrhein (SG),2021-05-05,B.1.351,lower,0.0
560,Altenrhein (SG),2021-05-05,B.1.617.1,lower,0.0
561,Altenrhein (SG),2021-05-05,B.1.617.2,lower,0.00015910883689796004
562,Altenrhein (SG),2021-05-05,P.1,lower,0.0
563,Altenrhein (SG),2021-05-05,undetermined,lower,0.025700530037976968
564,Altenrhein (SG),2021-05-06,B.1.1.7,lower,0.8946873843209332
565,Altenrhein (SG),2021-05-06,B.1.351,lower,0.0
566,Altenrhein (SG),2021-05-06,B.1.617.1,lower,0.0
567,Altenrhein (SG),2021-05-06,B.1.617.2,lower,7.17088755809017e-05
568,Altenrhein (SG),2021-05-06,P.1,lower,7.053797679058023e-05
569,Altenrhein (SG),2021-05-06,undetermined,lower,0.026037421238329046
570,Altenrhein (SG),2021-05-07,B.1.1.7,lower,0.8930073406228699
571,Altenrhein (SG),2021-05-07,B.1.351,lower,0.0
572,Altenrhein (SG),2021-05-07,B.1.617.1,lower,0.0
573,Altenrhein (SG),2021-05-07,B.1.617.2,lower,0.00015397274827862208
574,Altenrhein (SG),2021-05-07,P.1,lower,0.0006064003120672336
575,Altenrhein (SG),2021-05-07,undetermined,lower,0.02657707787066816
576,Altenrhein (SG),2021-05-08,B.1.1.7,lower,0.8969178427731453
577,Altenrhein (SG),2021-05-08,B.1.351,lower,0.0
578,Altenrhein (SG),2021-05-08,B.1.617.1,lower,0.0
579,Altenrhein (SG),2021-05-08,B.1.617.2,lower,0.0001935706957253061
580,Altenrhein (SG),2021-05-08,P.1,lower,0.000756487355525368
581,Altenrhein (SG),2021-05-08,undetermined,lower,0.026819033144490807
582,Altenrhein (SG),2021-05-09,B.1.1.7,lower,0.9053186082458754
583,Altenrhein (SG),2021-05-09,B.1.351,lower,0.0
584,Altenrhein (SG),2021-05-09,B.1.617.1,lower,0.0
585,Altenrhein (SG),2021-05-09,B.1.617.2,lower,0.00018051762680609433
586,Altenrhein (SG),2021-05-09,P.1,lower,0.0006997235328480183
587,Altenrhein (SG),2021-05-09,undetermined,lower,0.02650376965797603
588,Altenrhein (SG),2021-05-10,B.1.1.7,lower,0.9153113961233148
589,Altenrhein (SG),2021-05-10,B.1.351,lower,0.0
590,Altenrhein (SG),2021-05-10,B.1.617.1,lower,0.0
591,Altenrhein (SG),2021-05-10,B.1.617.2,lower,0.00013527877185180053
592,Altenrhein (SG),2021-05-10,P.1,lower,0.0006389278184547582
593,Altenrhein (SG),2021-05-10,undetermined,lower,0.024778743139398603
594,Altenrhein (SG),2021-05-11,B.1.1.7,lower,0.9249977156932044
595,Altenrhein (SG),2021-05-11,B.1.351,lower,0.0
596,Altenrhein (SG),2021-05-11,B.1.617.1,lower,0.0
597,Altenrhein (SG),2021-05-11,B.1.617.2,lower,0.00012622941480575138
598,Altenrhein (SG),2021-05-11,P.1,lower,0.0005809130243408319
599,Altenrhein (SG),2021-05-11,undetermined,lower,0.02173889017428638
600,Altenrhein (SG),2021-05-12,B.1.1.7,lower,0.9314524727210736
601,Altenrhein (SG),2021-05-12,B.1.351,lower,0.0
602,Altenrhein (SG),2021-05-12,B.1.617.1,lower,0.0
603,Altenrhein (SG),2021-05-12,B.1.617.2,lower,0.00010989463514377143
604,Altenrhein (SG),2021-05-12,P.1,lower,0.000442304589303193
605,Altenrhein (SG),2021-05-12,undetermined,lower,0.01801761243890163
606,Altenrhein (SG),2021-05-13,B.1.1.7,lower,0.937669274862606
607,Altenrhein (SG),2021-05-13,B.1.351,lower,0.0
608,Altenrhein (SG),2021-05-13,B.1.617.1,lower,0.0
609,Altenrhein (SG),2021-05-13,B.1.617.2,lower,8.610433516887842e-05
610,Altenrhein (SG),2021-05-13,P.1,lower,0.00027227502522017
611,Altenrhein (SG),2021-05-13,undetermined,lower,0.014458960794122032
612,Altenrhein (SG),2021-05-14,B.1.1.7,lower,0.9415418312892294
613,Altenrhein (SG),2021-05-14,B.1.351,lower,0.0
614,Altenrhein (SG),2021-05-14,B.1.617.1,lower,0.0
615,Altenrhein (SG),2021-05-14,B.1.617.2,lower,7.255586972903415e-05
616,Altenrhein (SG),2021-05-14,P.1,lower,0.00012350802127812126
617,Altenrhein (SG),2021-05-14,undetermined,lower,0.010879447521692948
618,Altenrhein (SG),2021-05-15,B.1.1.7,lower,0.9439499552513884
619,Altenrhein (SG),2021-05-15,B.1.351,lower,0.0
620,Altenrhein (SG),2021-05-15,B.1.617.1,lower,0.0
621,Altenrhein (SG),2021-05-15,B.1.617.2,lower,6.925726076064175e-05
622,Altenrhein (SG),2021-05-15,P.1,lower,0.0
623,Altenrhein (SG),2021-05-15,undetermined,lower,0.007780469048854742
624,Altenrhein (SG),2021-05-16,B.1.1.7,lower,0.9489429774915794
625,Altenrhein (SG),2021-05-16,B.1.351,lower,0.0
626,Altenrhein (SG),2021-05-16,B.1.617.1,lower,0.0
627,Altenrhein (SG),2021-05-16,B.1.617.2,lower,5.804905980195904e-05
628,Altenrhein (SG),2021-05-16,P.1,lower,0.0
629,Altenrhein (SG),2021-05-16,undetermined,lower,0.004733517252683767
630,Altenrhein (SG),2021-05-17,B.1.1.7,lower,0.9541916063707911
631,Altenrhein (SG),2021-05-17,B.1.351,lower,0.0
632,Altenrhein (SG),2021-05-17,B.1.617.1,lower,0.0
633,Altenrhein (SG),2021-05-17,B.1.617.2,lower,5.3081745138026926e-05
634,Altenrhein (SG),2021-05-17,P.1,lower,0.0
635,Altenrhein (SG),2021-05-17,undetermined,lower,0.001846140432084032
636,Altenrhein (SG),2021-05-18,B.1.1.7,lower,0.9604120767009766
637,Altenrhein (SG),2021-05-18,B.1.351,lower,0.0
638,Altenrhein (SG),2021-05-18,B.1.617.1,lower,0.0
639,Altenrhein (SG),2021-05-18,B.1.617.2,lower,4.5166079015340855e-05
640,Altenrhein (SG),2021-05-18,P.1,lower,0.0
641,Altenrhein (SG),2021-05-18,undetermined,lower,0.00011931806751874179
642,Altenrhein (SG),2021-05-19,B.1.1.7,lower,0.9669066314519984
643,Altenrhein (SG),2021-05-19,B.1.351,lower,0.0
644,Altenrhein (SG),2021-05-19,B.1.617.1,lower,0.0
645,Altenrhein (SG),2021-05-19,B.1.617.2,lower,4.355050237300689e-05
646,Altenrhein (SG),2021-05-19,P.1,lower,0.0
647,Altenrhein (SG),2021-05-19,undetermined,lower,0.0
648,Altenrhein (SG),2021-05-20,B.1.1.7,lower,0.9738397051892117
649,Altenrhein (SG),2021-05-20,B.1.351,lower,0.0
650,Altenrhein (SG),2021-05-20,B.1.617.1,lower,0.0
651,Altenrhein (SG),2021-05-20,B.1.617.2,lower,3.978066318251453e-05
652,Altenrhein (SG),2021-05-20,P.1,lower,0.0
653,Altenrhein (SG),2021-05-20,undetermined,lower,0.0
654,Altenrhein (SG),2021-05-21,B.1.1.7,lower,0.9802204551341912
655,Altenrhein (SG),2021-05-21,B.1.351,lower,0.0
656,Altenrhein (SG),2021-05-21,B.1.617.1,lower,0.0
657,Altenrhein (SG),2021-05-21,B.1.617.2,lower,3.238383116729318e-05
658,Altenrhein (SG),2021-05-21,P.1,lower,0.0
659,Altenrhein (SG),2021-05-21,undetermined,lower,0.0
660,Altenrhein (SG),2021-05-22,B.1.1.7,lower,0.9854394731318656
661,Altenrhein (SG),2021-05-22,B.1.351,lower,0.0
662,Altenrhein (SG),2021-05-22,B.1.617.1,lower,0.0
663,Altenrhein (SG),2021-05-22,B.1.617.2,lower,3.133673046797899e-05
664,Altenrhein (SG),2021-05-22,P.1,lower,0.0
665,Altenrhein (SG),2021-05-22,undetermined,lower,0.0
666,Altenrhein (SG),2021-05-23,B.1.1.7,lower,0.9892452905456256
667,Altenrhein (SG),2021-05-23,B.1.351,lower,0.0
668,Altenrhein (SG),2021-05-23,B.1.617.1,lower,0.0
669,Altenrhein (SG),2021-05-23,B.1.617.2,lower,2.829539994969438e-05
670,Altenrhein (SG),2021-05-23,P.1,lower,2.943422308702305e-05
671,Altenrhein (SG),2021-05-23,undetermined,lower,0.0
672,Altenrhein (SG),2021-05-24,B.1.1.7,lower,0.9905700358658391
673,Altenrhein (SG),2021-05-24,B.1.351,lower,0.0
674,Altenrhein (SG),2021-05-24,B.1.617.1,lower,0.0
675,Altenrhein (SG),2021-05-24,B.1.617.2,lower,3.8671157095291626e-05
676,Altenrhein (SG),2021-05-24,P.1,lower,0.0004058806959953034
677,Altenrhein (SG),2021-05-24,undetermined,lower,0.0
678,Altenrhein (SG),2021-05-25,B.1.1.7,lower,0.9894308046565602
679,Altenrhein (SG),2021-05-25,B.1.351,lower,0.0
680,Altenrhein (SG),2021-05-25,B.1.617.1,lower,0.0
681,Altenrhein (SG),2021-05-25,B.1.617.2,lower,2.004831623758059e-06
682,Altenrhein (SG),2021-05-25,P.1,lower,0.0006230134376246076
683,Altenrhein (SG),2021-05-25,undetermined,lower,0.0
684,Altenrhein (SG),2021-05-26,B.1.1.7,lower,0.9875089239424631
685,Altenrhein (SG),2021-05-26,B.1.351,lower,0.0
686,Altenrhein (SG),2021-05-26,B.1.617.1,lower,0.0
687,Altenrhein (SG),2021-05-26,B.1.617.2,lower,0.0
688,Altenrhein (SG),2021-05-26,P.1,lower,0.000850831694663029
689,Altenrhein (SG),2021-05-26,undetermined,lower,0.0
690,Altenrhein (SG),2021-05-27,B.1.1.7,lower,0.9852751496442848
691,Altenrhein (SG),2021-05-27,B.1.351,lower,0.0
692,Altenrhein (SG),2021-05-27,B.1.617.1,lower,0.0
693,Altenrhein (SG),2021-05-27,B.1.617.2,lower,0.0
694,Altenrhein (SG),2021-05-27,P.1,lower,0.0012088173959591557
695,Altenrhein (SG),2021-05-27,undetermined,lower,0.0
696,Altenrhein (SG),2021-05-29,B.1.1.7,lower,0.9818820340766587
697,Altenrhein (SG),2021-05-29,B.1.351,lower,0.0
698,Altenrhein (SG),2021-05-29,B.1.617.1,lower,0.0
699,Altenrhein (SG),2021-05-29,B.1.617.2,lower,0.0
700,Altenrhein (SG),2021-05-29,P.1,lower,0.0017704556960282396
701,Altenrhein (SG),2021-05-29,undetermined,lower,0.0
702,Altenrhein (SG),2021-05-30,B.1.1.7,lower,0.9806481770661803
703,Altenrhein (SG),2021-05-30,B.1.351,lower,0.0
704,Altenrhein (SG),2021-05-30,B.1.617.1,lower,0.0
705,Altenrhein (SG),2021-05-30,B.1.617.2,lower,0.0
706,Altenrhein (SG),2021-05-30,P.1,lower,0.0020538137711247776
707,Altenrhein (SG),2021-05-30,undetermined,lower,0.0
708,Altenrhein (SG),2021-05-31,B.1.1.7,lower,0.9797101769935844
709,Altenrhein (SG),2021-05-31,B.1.351,lower,0.0
710,Altenrhein (SG),2021-05-31,B.1.617.1,lower,0.0
711,Altenrhein (SG),2021-05-31,B.1.617.2,lower,0.0
712,Altenrhein (SG),2021-05-31,P.1,lower,0.0023357038876036787
713,Altenrhein (SG),2021-05-31,undetermined,lower,0.0
714,Altenrhein (SG),2021-06-01,B.1.1.7,lower,0.9789418548183841
715,Altenrhein (SG),2021-06-01,B.1.351,lower,0.0
716,Altenrhein (SG),2021-06-01,B.1.617.1,lower,0.0
717,Altenrhein (SG),2021-06-01,B.1.617.2,lower,0.0
718,Altenrhein (SG),2021-06-01,P.1,lower,0.002499877144297493
719,Altenrhein (SG),2021-06-01,undetermined,lower,0.0
720,Altenrhein (SG),2021-06-02,B.1.1.7,lower,0.9777297941356459
721,Altenrhein (SG),2021-06-02,B.1.351,lower,0.0
722,Altenrhein (SG),2021-06-02,B.1.617.1,lower,0.0
723,Altenrhein (SG),2021-06-02,B.1.617.2,lower,0.0
724,Altenrhein (SG),2021-06-02,P.1,lower,0.0024595332372055996
725,Altenrhein (SG),2021-06-02,undetermined,lower,0.0
726,Altenrhein (SG),2021-06-03,B.1.1.7,lower,0.974492825226611
727,Altenrhein (SG),2021-06-03,B.1.351,lower,0.0
728,Altenrhein (SG),2021-06-03,B.1.617.1,lower,0.0
729,Altenrhein (SG),2021-06-03,B.1.617.2,lower,0.0
730,Altenrhein (SG),2021-06-03,P.1,lower,0.0023766796617926797
731,Altenrhein (SG),2021-06-03,undetermined,lower,0.0
732,Altenrhein (SG),2021-06-04,B.1.1.7,lower,0.9680849880038396
733,Altenrhein (SG),2021-06-04,B.1.351,lower,0.0
734,Altenrhein (SG),2021-06-04,B.1.617.1,lower,0.0
735,Altenrhein (SG),2021-06-04,B.1.617.2,lower,0.00014343529776601345
736,Altenrhein (SG),2021-06-04,P.1,lower,0.0020336671545696794
737,Altenrhein (SG),2021-06-04,undetermined,lower,0.0
738,Altenrhein (SG),2021-06-05,B.1.1.7,lower,0.9589527424771976
739,Altenrhein (SG),2021-06-05,B.1.351,lower,0.0
740,Altenrhein (SG),2021-06-05,B.1.617.1,lower,0.0
741,Altenrhein (SG),2021-06-05,B.1.617.2,lower,0.0014275286431916876
742,Altenrhein (SG),2021-06-05,P.1,lower,0.0013884460740227293
743,Altenrhein (SG),2021-06-05,undetermined,lower,0.0
744,Altenrhein (SG),2021-06-06,B.1.1.7,lower,0.9464115575717033
745,Altenrhein (SG),2021-06-06,B.1.351,lower,0.0
746,Altenrhein (SG),2021-06-06,B.1.617.1,lower,0.0
747,Altenrhein (SG),2021-06-06,B.1.617.2,lower,0.002707493634193644
748,Altenrhein (SG),2021-06-06,P.1,lower,0.000435227956012104
749,Altenrhein (SG),2021-06-06,undetermined,lower,0.0
750,Altenrhein (SG),2021-06-07,B.1.1.7,lower,0.9295579842668701
751,Altenrhein (SG),2021-06-07,B.1.351,lower,0.0
752,Altenrhein (SG),2021-06-07,B.1.617.1,lower,0.0
753,Altenrhein (SG),2021-06-07,B.1.617.2,lower,0.0040899236360909304
754,Altenrhein (SG),2021-06-07,P.1,lower,0.0
755,Altenrhein (SG),2021-06-07,undetermined,lower,0.0
756,Altenrhein (SG),2021-06-08,B.1.1.7,lower,0.9065577563959939
757,Altenrhein (SG),2021-06-08,B.1.351,lower,0.0
758,Altenrhein (SG),2021-06-08,B.1.617.1,lower,0.0
759,Altenrhein (SG),2021-06-08,B.1.617.2,lower,0.005489145144503633
760,Altenrhein (SG),2021-06-08,P.1,lower,0.0
761,Altenrhein (SG),2021-06-08,undetermined,lower,0.0
762,Altenrhein (SG),2021-06-09,B.1.1.7,lower,0.8801631930013791
763,Altenrhein (SG),2021-06-09,B.1.351,lower,0.0
764,Altenrhein (SG),2021-06-09,B.1.617.1,lower,0.0
765,Altenrhein (SG),2021-06-09,B.1.617.2,lower,0.007260743761963828
766,Altenrhein (SG),2021-06-09,P.1,lower,0.0
767,Altenrhein (SG),2021-06-09,undetermined,lower,0.0
768,Altenrhein (SG),2021-06-10,B.1.1.7,lower,0.8495679159274636
769,Altenrhein (SG),2021-06-10,B.1.351,lower,0.0005688321572849663
770,Altenrhein (SG),2021-06-10,B.1.617.1,lower,0.0
771,Altenrhein (SG),2021-06-10,B.1.617.2,lower,0.008885589675748082
772,Altenrhein (SG),2021-06-10,P.1,lower,0.0
773,Altenrhein (SG),2021-06-10,undetermined,lower,0.0
774,Altenrhein (SG),2021-06-11,B.1.1.7,lower,0.816173718667203
775,Altenrhein (SG),2021-06-11,B.1.351,lower,0.0012491820627691865
776,Altenrhein (SG),2021-06-11,B.1.617.1,lower,0.0
777,Altenrhein (SG),2021-06-11,B.1.617.2,lower,0.010552513855290206
778,Altenrhein (SG),2021-06-11,P.1,lower,0.0
779,Altenrhein (SG),2021-06-11,undetermined,lower,0.0
780,Altenrhein (SG),2021-06-12,B.1.1.7,lower,0.7848589136762122
