index,city,estimate,variant,frac
2021-02-02,Altenrhein (SG),robust,B.1.617.1,0.002128707512281645
2021-02-03,Altenrhein (SG),robust,B.1.617.1,0.0021023981524105535
2021-02-04,Altenrhein (SG),robust,B.1.617.1,0.0020567462119277426
2021-02-05,Altenrhein (SG),robust,B.1.617.1,0.001984003273356094
2021-02-06,Altenrhein (SG),robust,B.1.617.1,0.0018755949020285963
2021-02-07,Altenrhein (SG),robust,B.1.617.1,0.0017254562963533078
2021-02-08,Altenrhein (SG),robust,B.1.617.1,0.0015339774504821789
2021-02-09,Altenrhein (SG),robust,B.1.617.1,0.0013107383643157218
2021-02-10,Altenrhein (SG),robust,B.1.617.1,0.0010729774951678589
2021-02-11,Altenrhein (SG),robust,B.1.617.1,0.0008440468824499495
2021-02-12,Altenrhein (SG),robust,B.1.617.1,0.0006472111660727463
2021-02-13,Altenrhein (SG),robust,B.1.617.1,0.0005059436705707036
2021-02-14,Altenrhein (SG),robust,B.1.617.1,0.000437958330431193
2021-02-15,Altenrhein (SG),robust,B.1.617.1,0.0004600781257028125
2021-02-16,Altenrhein (SG),robust,B.1.617.1,0.0005867530234810399
2021-02-17,Altenrhein (SG),robust,B.1.617.1,0.0008056633250901106
2021-02-18,Altenrhein (SG),robust,B.1.617.1,0.0010597945800785737
2021-02-19,Altenrhein (SG),robust,B.1.617.1,0.001328716937338459
2021-02-20,Altenrhein (SG),robust,B.1.617.1,0.0015955882657561643
2021-02-21,Altenrhein (SG),robust,B.1.617.1,0.0018447363411475616
2021-02-22,Altenrhein (SG),robust,B.1.617.1,0.0020720074007222426
2021-02-23,Altenrhein (SG),robust,B.1.617.1,0.002302130713851519
2021-02-24,Altenrhein (SG),robust,B.1.617.1,0.0024826987663660563
2021-02-25,Altenrhein (SG),robust,B.1.617.1,0.0026096363628937045
2021-02-26,Altenrhein (SG),robust,B.1.617.1,0.0026900094643840704
2021-02-27,Altenrhein (SG),robust,B.1.617.1,0.0027400880303806016
2021-02-28,Altenrhein (SG),robust,B.1.617.1,0.0027739819682817118
2021-03-01,Altenrhein (SG),robust,B.1.617.1,0.0027891569473514092
2021-03-02,Altenrhein (SG),robust,B.1.617.1,0.0027661555744395287
2021-03-03,Altenrhein (SG),robust,B.1.617.1,0.002683545370793012
2021-03-04,Altenrhein (SG),robust,B.1.617.1,0.0025344318128775033
2021-03-05,Altenrhein (SG),robust,B.1.617.1,0.0023307880795116168
2021-03-06,Altenrhein (SG),robust,B.1.617.1,0.002093648635551675
2021-03-07,Altenrhein (SG),robust,B.1.617.1,0.0018426252137164034
2021-03-08,Altenrhein (SG),robust,B.1.617.1,0.001592629897491212
2021-03-09,Altenrhein (SG),robust,B.1.617.1,0.0013553618624039198
2021-03-10,Altenrhein (SG),robust,B.1.617.1,0.0011424627782593373
2021-03-11,Altenrhein (SG),robust,B.1.617.1,0.0009673471087156795
2021-03-12,Altenrhein (SG),robust,B.1.617.1,0.0008434912605238227
2021-03-13,Altenrhein (SG),robust,B.1.617.1,0.000775822612912181
2021-03-14,Altenrhein (SG),robust,B.1.617.1,0.0007686740863035231
2021-03-15,Altenrhein (SG),robust,B.1.617.1,0.0008099034929869473
2021-03-16,Altenrhein (SG),robust,B.1.617.1,0.0008807298087200713
2021-03-17,Altenrhein (SG),robust,B.1.617.1,0.000959838378282063
2021-03-18,Altenrhein (SG),robust,B.1.617.1,0.001028206270849417
2021-03-19,Altenrhein (SG),robust,B.1.617.1,0.0010728454336298677
2021-03-20,Altenrhein (SG),robust,B.1.617.1,0.0010894933181172925
2021-03-21,Altenrhein (SG),robust,B.1.617.1,0.001083597818373677
2021-03-22,Altenrhein (SG),robust,B.1.617.1,0.0010687795285948666
2021-03-23,Altenrhein (SG),robust,B.1.617.1,0.0010627382399531003
2021-03-24,Altenrhein (SG),robust,B.1.617.1,0.0010822399277461974
2021-03-25,Altenrhein (SG),robust,B.1.617.1,0.0011392956702631104
2021-03-26,Altenrhein (SG),robust,B.1.617.1,0.0012393397717278998
2021-03-27,Altenrhein (SG),robust,B.1.617.1,0.0013802121458158848
2021-03-28,Altenrhein (SG),robust,B.1.617.1,0.0015517481280424626
2021-03-29,Altenrhein (SG),robust,B.1.617.1,0.0017361156497428974
2021-03-30,Altenrhein (SG),robust,B.1.617.1,0.00191036266161529
2021-03-31,Altenrhein (SG),robust,B.1.617.1,0.002051329920860459
2021-04-01,Altenrhein (SG),robust,B.1.617.1,0.002140936396555924
2021-04-02,Altenrhein (SG),robust,B.1.617.1,0.0021701536891365
2021-04-03,Altenrhein (SG),robust,B.1.617.1,0.002138471396976283
2021-04-04,Altenrhein (SG),robust,B.1.617.1,0.002043033047201123
2021-04-05,Altenrhein (SG),robust,B.1.617.1,0.001893340636835017
2021-04-06,Altenrhein (SG),robust,B.1.617.1,0.0017069801978760305
2021-04-14,Altenrhein (SG),robust,B.1.617.1,0.000659121592597583
2021-04-15,Altenrhein (SG),robust,B.1.617.1,0.0008441086720133832
2021-04-16,Altenrhein (SG),robust,B.1.617.1,0.001164546556273913
2021-04-17,Altenrhein (SG),robust,B.1.617.1,0.001635075325276906
2021-04-18,Altenrhein (SG),robust,B.1.617.1,0.0022602282095426644
2021-04-19,Altenrhein (SG),robust,B.1.617.1,0.0030338535446910644
2021-04-20,Altenrhein (SG),robust,B.1.617.1,0.003891351450886824
2021-04-21,Altenrhein (SG),robust,B.1.617.1,0.004791679245969634
2021-04-22,Altenrhein (SG),robust,B.1.617.1,0.005627398354049631
2021-04-23,Altenrhein (SG),robust,B.1.617.1,0.006305491764746471
2021-04-24,Altenrhein (SG),robust,B.1.617.1,0.006746021290254234
2021-04-25,Altenrhein (SG),robust,B.1.617.1,0.006904110085947743
2021-04-26,Altenrhein (SG),robust,B.1.617.1,0.0067788323669959695
2021-04-27,Altenrhein (SG),robust,B.1.617.1,0.0064087319239540565
2021-04-28,Altenrhein (SG),robust,B.1.617.1,0.00585930822401126
2021-04-29,Altenrhein (SG),robust,B.1.617.1,0.005207288461117826
2021-04-30,Altenrhein (SG),robust,B.1.617.1,0.004525961289051148
2021-05-01,Altenrhein (SG),robust,B.1.617.1,0.003874678533641281
2021-05-02,Altenrhein (SG),robust,B.1.617.1,0.0032933676542783977
2021-05-03,Altenrhein (SG),robust,B.1.617.1,0.0028016911455135125
2021-05-04,Altenrhein (SG),robust,B.1.617.1,0.0024008221639914666
2021-04-11,Altenrhein (SG),robust,B.1.617.1,0.0007082536583858886
2021-05-09,Altenrhein (SG),robust,B.1.617.1,0.0011760921974426437
2021-04-12,Altenrhein (SG),robust,B.1.617.1,0.0006114634866447893
2021-05-10,Altenrhein (SG),robust,B.1.617.1,0.0010161759068794166
2021-04-13,Altenrhein (SG),robust,B.1.617.1,0.0005886076898908518
2021-05-11,Altenrhein (SG),robust,B.1.617.1,0.0008906306092943158
2021-04-07,Altenrhein (SG),robust,B.1.617.1,0.0014944351414332173
2021-05-05,Altenrhein (SG),robust,B.1.617.1,0.002077142046754441
2021-04-08,Altenrhein (SG),robust,B.1.617.1,0.0012713402608675426
2021-05-06,Altenrhein (SG),robust,B.1.617.1,0.0018087209148491216
2021-04-09,Altenrhein (SG),robust,B.1.617.1,0.0010546745827455528
2021-05-07,Altenrhein (SG),robust,B.1.617.1,0.0015749513000804698
2021-04-10,Altenrhein (SG),robust,B.1.617.1,0.0008614737010283183
2021-05-08,Altenrhein (SG),robust,B.1.617.1,0.0013643038774194098
2021-08-25,Laupen (BE),robust,B.1.617.1,0.017711189778205107
2021-08-26,Laupen (BE),robust,B.1.617.1,0.017101857000930976
2021-08-27,Laupen (BE),robust,B.1.617.1,0.01662943547101774
2021-08-28,Laupen (BE),robust,B.1.617.1,0.016296598760017097
2021-08-29,Laupen (BE),robust,B.1.617.1,0.016111322450055025
2021-08-30,Laupen (BE),robust,B.1.617.1,0.016083555219243026
2021-08-31,Laupen (BE),robust,B.1.617.1,0.016219887249910553
2021-08-18,Laupen (BE),robust,B.1.617.1,0.025017786381702826
2021-08-19,Laupen (BE),robust,B.1.617.1,0.023835655120871043
2021-08-20,Laupen (BE),robust,B.1.617.1,0.022631734131765318
2021-08-21,Laupen (BE),robust,B.1.617.1,0.02145429365706889
2021-08-22,Laupen (BE),robust,B.1.617.1,0.020345954124840047
2021-08-23,Laupen (BE),robust,B.1.617.1,0.019339949244250202
2021-08-24,Laupen (BE),robust,B.1.617.1,0.018458034476064363
2021-08-11,Laupen (BE),robust,B.1.617.1,0.029702740197488135
2021-08-12,Laupen (BE),robust,B.1.617.1,0.029304935742400447
2021-08-13,Laupen (BE),robust,B.1.617.1,0.028952485454220963
2021-08-14,Laupen (BE),robust,B.1.617.1,0.02851254674653188
2021-08-15,Laupen (BE),robust,B.1.617.1,0.02790507676887381
2021-08-16,Laupen (BE),robust,B.1.617.1,0.027103225626119096
2021-08-17,Laupen (BE),robust,B.1.617.1,0.02612536368776114
2021-08-04,Laupen (BE),robust,B.1.617.1,0.05062640057584755
2021-08-05,Laupen (BE),robust,B.1.617.1,0.04455175585924293
2021-08-06,Laupen (BE),robust,B.1.617.1,0.03958406005271895
2021-08-07,Laupen (BE),robust,B.1.617.1,0.03581206701469887
2021-08-08,Laupen (BE),robust,B.1.617.1,0.033146568826195606
2021-08-09,Laupen (BE),robust,B.1.617.1,0.03139582849421549
2021-08-10,Laupen (BE),robust,B.1.617.1,0.03032694909703855
2021-07-28,Laupen (BE),robust,B.1.617.1,0.09195396602182265
2021-07-29,Laupen (BE),robust,B.1.617.1,0.08887210742590378
2021-07-30,Laupen (BE),robust,B.1.617.1,0.08402423313608078
2021-07-31,Laupen (BE),robust,B.1.617.1,0.0781716448039581
2021-08-01,Laupen (BE),robust,B.1.617.1,0.07165982096952093
2021-08-02,Laupen (BE),robust,B.1.617.1,0.06466773607926872
2021-08-03,Laupen (BE),robust,B.1.617.1,0.0574949626792835
2021-07-21,Laupen (BE),robust,B.1.617.1,0.06323362203852034
2021-07-22,Laupen (BE),robust,B.1.617.1,0.06786599545326846
2021-07-23,Laupen (BE),robust,B.1.617.1,0.07286027975401908
2021-07-24,Laupen (BE),robust,B.1.617.1,0.07826391438766496
2021-07-25,Laupen (BE),robust,B.1.617.1,0.08396821643841787
2021-07-26,Laupen (BE),robust,B.1.617.1,0.0892215173938254
2021-07-27,Laupen (BE),robust,B.1.617.1,0.09224319019171962
2021-07-14,Laupen (BE),robust,B.1.617.1,0.044328271776431186
2021-07-15,Laupen (BE),robust,B.1.617.1,0.045124352106212275
2021-07-16,Laupen (BE),robust,B.1.617.1,0.0462502093762589
2021-07-18,Laupen (BE),robust,B.1.617.1,0.05110478699053493
2021-07-19,Laupen (BE),robust,B.1.617.1,0.05481628287679534
2021-07-20,Laupen (BE),robust,B.1.617.1,0.0588956585887826
2021-07-08,Laupen (BE),robust,B.1.617.1,0.03380486250252754
2021-07-09,Laupen (BE),robust,B.1.617.1,0.03831293764749041
2021-07-10,Laupen (BE),robust,B.1.617.1,0.04216192460687829
2021-07-11,Laupen (BE),robust,B.1.617.1,0.044243181733314256
2021-06-30,Laupen (BE),robust,B.1.617.1,0.027081831898000987
2021-07-01,Laupen (BE),robust,B.1.617.1,0.02537467454794586
2021-07-02,Laupen (BE),robust,B.1.617.1,0.02397994478430427
2021-07-03,Laupen (BE),robust,B.1.617.1,0.023234977360690245
2021-07-04,Laupen (BE),robust,B.1.617.1,0.023341027039405417
2021-07-05,Laupen (BE),robust,B.1.617.1,0.024410539148098646
2021-07-06,Laupen (BE),robust,B.1.617.1,0.026520859902777097
2021-06-23,Laupen (BE),robust,B.1.617.1,0.027685112996072354
2021-06-24,Laupen (BE),robust,B.1.617.1,0.027262407581615647
2021-06-25,Laupen (BE),robust,B.1.617.1,0.028911577264318457
2021-06-26,Laupen (BE),robust,B.1.617.1,0.030458649194283375
2021-06-16,Laupen (BE),robust,B.1.617.1,0.02101065167294501
2021-06-17,Laupen (BE),robust,B.1.617.1,0.023372067387686993
2021-06-18,Laupen (BE),robust,B.1.617.1,0.0254794969087594
2021-06-19,Laupen (BE),robust,B.1.617.1,0.027040144297982766
2021-06-21,Laupen (BE),robust,B.1.617.1,0.029074346203110214
2021-06-22,Laupen (BE),robust,B.1.617.1,0.028744934996285835
2021-06-09,Laupen (BE),robust,B.1.617.1,0.007466906948770217
2021-06-10,Laupen (BE),robust,B.1.617.1,0.008845320472254115
2021-06-11,Laupen (BE),robust,B.1.617.1,0.010375361122276836
2021-06-12,Laupen (BE),robust,B.1.617.1,0.012103971472788046
2021-06-13,Laupen (BE),robust,B.1.617.1,0.014067538125343799
2021-06-14,Laupen (BE),robust,B.1.617.1,0.016242652676304852
2021-06-15,Laupen (BE),robust,B.1.617.1,0.018587687689997055
2021-06-02,Laupen (BE),robust,B.1.617.1,0.0007228542778277314
2021-06-03,Laupen (BE),robust,B.1.617.1,0.0012792998874086906
2021-06-05,Laupen (BE),robust,B.1.617.1,0.0029298214330294686
2021-06-06,Laupen (BE),robust,B.1.617.1,0.003941437077600622
2021-06-07,Laupen (BE),robust,B.1.617.1,0.0050402712752990525
2021-06-08,Laupen (BE),robust,B.1.617.1,0.006208393452162303
2021-05-26,Laupen (BE),robust,B.1.617.1,3.499707289568562e-05
2021-05-27,Laupen (BE),robust,B.1.617.1,3.8803512385516375e-05
2021-05-28,Laupen (BE),robust,B.1.617.1,4.5451678417694725e-05
2021-05-29,Laupen (BE),robust,B.1.617.1,6.021893686945638e-05
2021-05-30,Laupen (BE),robust,B.1.617.1,9.65300799661672e-05
2021-05-31,Laupen (BE),robust,B.1.617.1,0.00018349223420128044
2021-06-01,Laupen (BE),robust,B.1.617.1,0.00037148437983929527
2021-05-19,Laupen (BE),robust,B.1.617.1,7.090643796375483e-12
2021-05-20,Laupen (BE),robust,B.1.617.1,8.165312188019233e-13
2021-05-21,Laupen (BE),robust,B.1.617.1,8.37030675508488e-12
2021-05-23,Laupen (BE),robust,B.1.617.1,1.5818735056573485e-09
2021-05-24,Laupen (BE),robust,B.1.617.1,7.90930545857224e-09
2021-05-25,Laupen (BE),robust,B.1.617.1,1.5616246311365513e-09
2021-05-12,Laupen (BE),robust,B.1.617.1,0.0002992840588440757
2021-05-13,Laupen (BE),robust,B.1.617.1,0.00023886274719639536
2021-05-14,Laupen (BE),robust,B.1.617.1,0.0001786520641199008
2021-05-15,Laupen (BE),robust,B.1.617.1,0.00011753424488654113
2021-05-16,Laupen (BE),robust,B.1.617.1,3.0486044189558628e-05
2021-05-17,Laupen (BE),robust,B.1.617.1,2.6880546775855337e-07
2021-05-18,Laupen (BE),robust,B.1.617.1,2.612380857212399e-10
2021-02-01,Laupen (BE),robust,B.1.617.1,0.0011849378753236487
2021-02-02,Laupen (BE),robust,B.1.617.1,0.0012334044409789114
2021-02-03,Laupen (BE),robust,B.1.617.1,0.001245203996823701
2021-02-04,Laupen (BE),robust,B.1.617.1,0.0012332043154690538
2021-02-05,Laupen (BE),robust,B.1.617.1,0.0012197001320081446
2021-02-06,Laupen (BE),robust,B.1.617.1,0.001225562894140205
2021-02-07,Laupen (BE),robust,B.1.617.1,0.0012688273202921098
2021-02-08,Laupen (BE),robust,B.1.617.1,0.0013683263864343518
2021-02-09,Laupen (BE),robust,B.1.617.1,0.0015381054701572331
2021-02-10,Laupen (BE),robust,B.1.617.1,0.0017671095533253142
2021-02-11,Laupen (BE),robust,B.1.617.1,0.0020564496709123757
2021-02-12,Laupen (BE),robust,B.1.617.1,0.0024029036916587924
2021-02-13,Laupen (BE),robust,B.1.617.1,0.002784769112925114
2021-02-14,Laupen (BE),robust,B.1.617.1,0.003186057212961052
2021-02-15,Laupen (BE),robust,B.1.617.1,0.003587606200111574
2021-02-16,Laupen (BE),robust,B.1.617.1,0.003964625586847662
2021-02-17,Laupen (BE),robust,B.1.617.1,0.004437439981583046
2021-02-18,Laupen (BE),robust,B.1.617.1,0.0048623866416680605
2021-02-19,Laupen (BE),robust,B.1.617.1,0.005151019852969666
2021-02-20,Laupen (BE),robust,B.1.617.1,0.005287690296676029
2021-02-21,Laupen (BE),robust,B.1.617.1,0.0052755607012423
2021-02-22,Laupen (BE),robust,B.1.617.1,0.005162187918243291
2021-02-23,Laupen (BE),robust,B.1.617.1,0.004964516899641327
2021-02-24,Laupen (BE),robust,B.1.617.1,0.004703219433730447
2021-02-25,Laupen (BE),robust,B.1.617.1,0.004411752754864785
2021-02-26,Laupen (BE),robust,B.1.617.1,0.00411813515916363
2021-02-27,Laupen (BE),robust,B.1.617.1,0.0038406006461473865
2021-02-28,Laupen (BE),robust,B.1.617.1,0.0035864681662255387
2021-03-01,Laupen (BE),robust,B.1.617.1,0.003353004391171213
2021-03-02,Laupen (BE),robust,B.1.617.1,0.0031317363661154092
2021-03-03,Laupen (BE),robust,B.1.617.1,0.0029126596047138824
2021-03-04,Laupen (BE),robust,B.1.617.1,0.0026875558472013055
2021-03-05,Laupen (BE),robust,B.1.617.1,0.0024516469282698113
2021-03-06,Laupen (BE),robust,B.1.617.1,0.0022037825635800247
2021-03-07,Laupen (BE),robust,B.1.617.1,0.0019452571862740905
2021-03-08,Laupen (BE),robust,B.1.617.1,0.001677997600796548
2021-03-09,Laupen (BE),robust,B.1.617.1,0.0014041644954936056
2021-03-10,Laupen (BE),robust,B.1.617.1,0.001128882469684294
2021-03-11,Laupen (BE),robust,B.1.617.1,0.0008642585622936283
2021-03-12,Laupen (BE),robust,B.1.617.1,0.0006278677586406282
2021-03-13,Laupen (BE),robust,B.1.617.1,0.00043558359850786574
2021-03-14,Laupen (BE),robust,B.1.617.1,0.0002935663173763102
2021-03-15,Laupen (BE),robust,B.1.617.1,0.0002076359515915084
2021-03-16,Laupen (BE),robust,B.1.617.1,0.0001829918302680525
2021-03-17,Laupen (BE),robust,B.1.617.1,0.0001585452918577049
2021-03-18,Laupen (BE),robust,B.1.617.1,0.0001267502197664994
2021-03-19,Laupen (BE),robust,B.1.617.1,8.310934620607778e-05
2021-03-20,Laupen (BE),robust,B.1.617.1,2.4579324097991157e-05
2021-03-21,Laupen (BE),robust,B.1.617.1,9.269310435621442e-06
2021-03-22,Laupen (BE),robust,B.1.617.1,2.0620192489443217e-06
2021-03-23,Laupen (BE),robust,B.1.617.1,7.268462721678638e-07
2021-03-24,Laupen (BE),robust,B.1.617.1,8.704948281404431e-07
2021-03-25,Laupen (BE),robust,B.1.617.1,3.1896844253558134e-06
2021-03-26,Laupen (BE),robust,B.1.617.1,1.2554239259860156e-05
2021-03-27,Laupen (BE),robust,B.1.617.1,2.5619649889966857e-05
2021-03-28,Laupen (BE),robust,B.1.617.1,3.3215715754635275e-05
2021-03-29,Laupen (BE),robust,B.1.617.1,3.558449421095142e-05
2021-03-30,Laupen (BE),robust,B.1.617.1,2.2384225547788414e-05
2021-03-31,Laupen (BE),robust,B.1.617.1,4.3036044780335486e-06
2021-04-01,Laupen (BE),robust,B.1.617.1,1.3182216132455733e-07
2021-04-02,Laupen (BE),robust,B.1.617.1,4.2322897113946327e-07
2021-04-03,Laupen (BE),robust,B.1.617.1,6.273761041693244e-07
2021-04-04,Laupen (BE),robust,B.1.617.1,6.0882085944490956e-05
2021-04-05,Laupen (BE),robust,B.1.617.1,0.00012449775718157877
2021-04-06,Laupen (BE),robust,B.1.617.1,0.00018326030137077976
2021-04-14,Laupen (BE),robust,B.1.617.1,0.0007761697204716219
2021-04-15,Laupen (BE),robust,B.1.617.1,0.0007398828540719957
2021-04-16,Laupen (BE),robust,B.1.617.1,0.0006424973353635162
2021-04-17,Laupen (BE),robust,B.1.617.1,0.0004932531795171329
2021-04-18,Laupen (BE),robust,B.1.617.1,0.0003078748867448216
2021-04-19,Laupen (BE),robust,B.1.617.1,0.00010300103277982464
2021-04-20,Laupen (BE),robust,B.1.617.1,3.2285212387903273e-08
2021-04-21,Laupen (BE),robust,B.1.617.1,3.4356879333470017e-09
2021-04-22,Laupen (BE),robust,B.1.617.1,6.687165524036812e-08
2021-04-23,Laupen (BE),robust,B.1.617.1,6.858469281850952e-09
2021-04-24,Laupen (BE),robust,B.1.617.1,1.2542440665276483e-09
2021-04-25,Laupen (BE),robust,B.1.617.1,4.0108424533168134e-10
2021-04-26,Laupen (BE),robust,B.1.617.1,2.1213584549227814e-10
2021-04-27,Laupen (BE),robust,B.1.617.1,1.7852214061353115e-10
2021-04-28,Laupen (BE),robust,B.1.617.1,2.3510240775197567e-10
2021-04-29,Laupen (BE),robust,B.1.617.1,4.774199927174722e-10
2021-04-30,Laupen (BE),robust,B.1.617.1,1.4732044554173512e-09
2021-05-01,Laupen (BE),robust,B.1.617.1,6.701697018659322e-09
2021-05-02,Laupen (BE),robust,B.1.617.1,4.31332795247247e-08
2021-05-03,Laupen (BE),robust,B.1.617.1,3.4425524623224586e-10
2021-05-04,Laupen (BE),robust,B.1.617.1,4.8294950536466644e-08
2021-04-12,Laupen (BE),robust,B.1.617.1,0.0006922014946906193
2021-05-10,Laupen (BE),robust,B.1.617.1,0.0003723956137105342
2021-04-13,Laupen (BE),robust,B.1.617.1,0.0007560251393776665
2021-05-11,Laupen (BE),robust,B.1.617.1,0.0003481861044101676
2021-04-07,Laupen (BE),robust,B.1.617.1,0.000246242105108587
2021-05-05,Laupen (BE),robust,B.1.617.1,3.298937088639377e-07
2021-04-08,Laupen (BE),robust,B.1.617.1,0.000318749164100195
2021-05-06,Laupen (BE),robust,B.1.617.1,7.864853926742863e-05
2021-05-07,Laupen (BE),robust,B.1.617.1,0.00020814744898527813
2021-04-10,Laupen (BE),robust,B.1.617.1,0.0005009762127404582
2021-05-08,Laupen (BE),robust,B.1.617.1,0.0003047820721092679
2021-04-11,Laupen (BE),robust,B.1.617.1,0.0006018653024349254
2021-05-09,Laupen (BE),robust,B.1.617.1,0.00036007164144497374
2021-07-29,Lausanne (VD),robust,B.1.617.1,0.05288701466178154
2021-07-30,Lausanne (VD),robust,B.1.617.1,0.053998487607662016
2021-07-31,Lausanne (VD),robust,B.1.617.1,0.05489314463508568
2021-07-21,Lausanne (VD),robust,B.1.617.1,0.024520536425517596
2021-07-23,Lausanne (VD),robust,B.1.617.1,0.03282870076724294
2021-07-24,Lausanne (VD),robust,B.1.617.1,0.03734327680738271
2021-07-22,Lausanne (VD),robust,B.1.617.1,0.028472452265558123
2021-07-26,Lausanne (VD),robust,B.1.617.1,0.04560884104757947
2021-07-27,Lausanne (VD),robust,B.1.617.1,0.04881423781118431
2021-07-14,Lausanne (VD),robust,B.1.617.1,0.013701544174298799
2021-07-15,Lausanne (VD),robust,B.1.617.1,0.013258675152774846
2021-07-16,Lausanne (VD),robust,B.1.617.1,0.013642440889985251
2021-07-17,Lausanne (VD),robust,B.1.617.1,0.014652630167391167
2021-07-18,Lausanne (VD),robust,B.1.617.1,0.016221148998457446
2021-07-19,Lausanne (VD),robust,B.1.617.1,0.01836604985577187
2021-07-20,Lausanne (VD),robust,B.1.617.1,0.02112976649798106
2021-07-07,Lausanne (VD),robust,B.1.617.1,0.05599000718370883
2021-07-08,Lausanne (VD),robust,B.1.617.1,0.05572109178346389
2021-07-09,Lausanne (VD),robust,B.1.617.1,0.046590005516369604
2021-07-10,Lausanne (VD),robust,B.1.617.1,0.034469584900148634
2021-07-11,Lausanne (VD),robust,B.1.617.1,0.024778154917451157
2021-07-12,Lausanne (VD),robust,B.1.617.1,0.018733890270621258
2021-07-13,Lausanne (VD),robust,B.1.617.1,0.015333630971534739
2021-06-30,Lausanne (VD),robust,B.1.617.1,0.02599997677382445
2021-07-01,Lausanne (VD),robust,B.1.617.1,0.025660145917568093
2021-07-02,Lausanne (VD),robust,B.1.617.1,0.026457605922144353
2021-07-03,Lausanne (VD),robust,B.1.617.1,0.028575513081973907
2021-07-04,Lausanne (VD),robust,B.1.617.1,0.032433352437201406
2021-07-05,Lausanne (VD),robust,B.1.617.1,0.03871181447642505
2021-07-06,Lausanne (VD),robust,B.1.617.1,0.04773341884194517
2021-06-22,Lausanne (VD),robust,B.1.617.1,0.03523066091911963
2021-06-24,Lausanne (VD),robust,B.1.617.1,0.044892239505001826
2021-06-25,Lausanne (VD),robust,B.1.617.1,0.043172848059555534
2021-06-27,Lausanne (VD),robust,B.1.617.1,0.034066400700936535
2021-06-29,Lausanne (VD),robust,B.1.617.1,0.027468083696798807
2021-06-16,Lausanne (VD),robust,B.1.617.1,0.009165206198147967
2021-06-17,Lausanne (VD),robust,B.1.617.1,0.010424037391800813
2021-06-18,Lausanne (VD),robust,B.1.617.1,0.012538767791657733
2021-06-19,Lausanne (VD),robust,B.1.617.1,0.015831818373312337
2021-06-09,Lausanne (VD),robust,B.1.617.1,0.008906341720470586
2021-06-10,Lausanne (VD),robust,B.1.617.1,0.008985671912584807
2021-06-11,Lausanne (VD),robust,B.1.617.1,0.008804154587015531
2021-06-12,Lausanne (VD),robust,B.1.617.1,0.008538048751331814
2021-06-13,Lausanne (VD),robust,B.1.617.1,0.00832681384100019
2021-06-14,Lausanne (VD),robust,B.1.617.1,0.008280407368082329
2021-06-15,Lausanne (VD),robust,B.1.617.1,0.008513085203742402
2021-06-02,Lausanne (VD),robust,B.1.617.1,0.0051266806430057404
2021-06-03,Lausanne (VD),robust,B.1.617.1,0.00559696738057346
2021-06-04,Lausanne (VD),robust,B.1.617.1,0.006099851112422432
2021-06-05,Lausanne (VD),robust,B.1.617.1,0.0066424670048122
2021-06-06,Lausanne (VD),robust,B.1.617.1,0.007247662937698406
2021-06-07,Lausanne (VD),robust,B.1.617.1,0.007885530133089732
2021-06-08,Lausanne (VD),robust,B.1.617.1,0.008488671728792125
2021-05-26,Lausanne (VD),robust,B.1.617.1,0.0030504385621811254
2021-05-27,Lausanne (VD),robust,B.1.617.1,0.00334700404930307
2021-05-28,Lausanne (VD),robust,B.1.617.1,0.0035985552355356472
2021-05-29,Lausanne (VD),robust,B.1.617.1,0.0038276776113615484
2021-05-30,Lausanne (VD),robust,B.1.617.1,0.004067843576034879
2021-05-31,Lausanne (VD),robust,B.1.617.1,0.004353434086660547
2021-06-01,Lausanne (VD),robust,B.1.617.1,0.004706264818296506
2021-05-19,Lausanne (VD),robust,B.1.617.1,0.0004968110036167654
2021-05-20,Lausanne (VD),robust,B.1.617.1,0.0007300352027589766
2021-05-21,Lausanne (VD),robust,B.1.617.1,0.001051354993154552
2021-05-22,Lausanne (VD),robust,B.1.617.1,0.0014426239942876688
2021-05-23,Lausanne (VD),robust,B.1.617.1,0.001871296637949242
2021-05-24,Lausanne (VD),robust,B.1.617.1,0.00230107801014824
2021-05-25,Lausanne (VD),robust,B.1.617.1,0.0027001418552160565
2021-05-12,Lausanne (VD),robust,B.1.617.1,0.0006829138017461195
2021-05-13,Lausanne (VD),robust,B.1.617.1,0.000544608736268589
2021-05-14,Lausanne (VD),robust,B.1.617.1,0.00042824977320395156
2021-05-15,Lausanne (VD),robust,B.1.617.1,0.00034144975466421774
2021-05-16,Lausanne (VD),robust,B.1.617.1,0.0002926744845708472
2021-05-17,Lausanne (VD),robust,B.1.617.1,0.0002917336999197323
2021-05-18,Lausanne (VD),robust,B.1.617.1,0.00035420584432829685
2021-02-14,Lausanne (VD),robust,B.1.617.1,0.003358655631553693
2021-02-15,Lausanne (VD),robust,B.1.617.1,0.0033852483652870723
2021-02-16,Lausanne (VD),robust,B.1.617.1,0.0033716597157248734
2021-02-17,Lausanne (VD),robust,B.1.617.1,0.0033138896412661547
2021-02-18,Lausanne (VD),robust,B.1.617.1,0.0032095963717115672
2021-02-19,Lausanne (VD),robust,B.1.617.1,0.0030588955849796167
2021-02-20,Lausanne (VD),robust,B.1.617.1,0.0028654798890902027
2021-02-21,Lausanne (VD),robust,B.1.617.1,0.0026370163057163444
2021-02-22,Lausanne (VD),robust,B.1.617.1,0.002383830508232627
