,city,estimate,variant,frac
2021-05-03,Lausanne (VD),MSE,P.1,0.010265865251058803
2021-05-04,Lausanne (VD),MSE,P.1,0.010404230957461172
2021-05-07,Lausanne (VD),MSE,P.1,0.01037075051945318
2021-04-10,Lausanne (VD),MSE,P.1,0.007583338916018279
2021-05-08,Lausanne (VD),MSE,P.1,0.010416990633357779
2021-05-09,Lausanne (VD),MSE,P.1,0.010648176061169988
2021-04-12,Lausanne (VD),MSE,P.1,0.008423081192214656
2021-05-10,Lausanne (VD),MSE,P.1,0.011134554367117981
2021-04-13,Lausanne (VD),MSE,P.1,0.008663376836147782
2021-05-11,Lausanne (VD),MSE,P.1,0.01190607281065682
2021-05-05,Lausanne (VD),MSE,P.1,0.0104459754349037
2021-05-06,Lausanne (VD),MSE,P.1,0.010412497105046175
2021-02-13,Lausanne (VD),MSE,P.1,0.004684519148182472
2021-02-12,Lausanne (VD),MSE,P.1,0.007734466319294816
2021-02-10,Lausanne (VD),MSE,P.1,0.01458157908765083
2021-02-09,Lausanne (VD),MSE,P.1,0.017804520996722
2021-02-07,Lausanne (VD),MSE,P.1,0.022597291390597993
2021-02-06,Lausanne (VD),MSE,P.1,0.023837777083677306
2021-02-05,Lausanne (VD),MSE,P.1,0.02421023123009015
2021-02-04,Lausanne (VD),MSE,P.1,0.023747026581670234
2021-02-03,Lausanne (VD),MSE,P.1,0.02258546826646362
2021-02-01,Lausanne (VD),MSE,P.1,0.019448491720057106
2021-01-31,Lausanne (VD),MSE,P.1,0.018573600014193073
2021-01-26,Lausanne (VD),MSE,P.1,0.03585790819583739
2021-01-24,Lausanne (VD),MSE,P.1,0.0452949500234786
2021-01-21,Lausanne (VD),MSE,P.1,0.05406748374745527
2021-01-19,Lausanne (VD),MSE,P.1,0.053978999654415515
2021-01-12,Lausanne (VD),MSE,P.1,0.009205882418036474
2021-01-10,Lausanne (VD),MSE,P.1,0.011823605075833417
2021-01-08,Lausanne (VD),MSE,P.1,0.018800173885746358
2021-01-06,Lausanne (VD),MSE,P.1,0.0251648238969966
2021-01-04,Lausanne (VD),MSE,P.1,0.028690833406514422
2021-01-02,Lausanne (VD),MSE,P.1,0.02934498367054031
2021-07-29,Lausanne (VD),Wald_lower,P.1,-6.620335651135359
2021-07-30,Lausanne (VD),Wald_lower,P.1,-6.6436527583617
2021-07-31,Lausanne (VD),Wald_lower,P.1,-6.648584207668079
2021-07-21,Lausanne (VD),Wald_lower,P.1,-6.461049220369103
2021-07-23,Lausanne (VD),Wald_lower,P.1,-6.2229592263345115
2021-07-24,Lausanne (VD),Wald_lower,P.1,-6.1813417803097925
2021-07-22,Lausanne (VD),Wald_lower,P.1,-6.333233980159333
2021-07-26,Lausanne (VD),Wald_lower,P.1,-6.274427871820838
2021-07-27,Lausanne (VD),Wald_lower,P.1,-6.379808466964578
2021-07-14,Lausanne (VD),Wald_lower,P.1,-5.780778364977415
2021-07-15,Lausanne (VD),Wald_lower,P.1,-6.074182395754002
2021-07-16,Lausanne (VD),Wald_lower,P.1,-6.304869345367397
2021-07-17,Lausanne (VD),Wald_lower,P.1,-6.503014121795811
2021-07-18,Lausanne (VD),Wald_lower,P.1,-6.599909260564837
2021-07-19,Lausanne (VD),Wald_lower,P.1,-6.620638890332688
2021-07-20,Lausanne (VD),Wald_lower,P.1,-6.584206377757489
2021-07-07,Lausanne (VD),Wald_lower,P.1,-5.475118757729899
2021-07-08,Lausanne (VD),Wald_lower,P.1,-5.672497218844231
2021-07-09,Lausanne (VD),Wald_lower,P.1,-5.729051667604315
2021-07-10,Lausanne (VD),Wald_lower,P.1,-5.621106438951819
2021-07-11,Lausanne (VD),Wald_lower,P.1,-5.515710971286577
2021-07-12,Lausanne (VD),Wald_lower,P.1,-5.506716579455799
2021-07-13,Lausanne (VD),Wald_lower,P.1,-5.604603519917312
2021-06-30,Lausanne (VD),Wald_lower,P.1,-4.672059600478954
2021-07-01,Lausanne (VD),Wald_lower,P.1,-4.56574509385712
2021-07-02,Lausanne (VD),Wald_lower,P.1,-4.517008554608276
2021-07-03,Lausanne (VD),Wald_lower,P.1,-4.568248068738945
2021-07-04,Lausanne (VD),Wald_lower,P.1,-4.744982514830658
2021-07-05,Lausanne (VD),Wald_lower,P.1,-5.000693665914368
2021-07-06,Lausanne (VD),Wald_lower,P.1,-5.247663888959396
2021-06-22,Lausanne (VD),Wald_lower,P.1,-5.3841914081915245
2021-06-24,Lausanne (VD),Wald_lower,P.1,-5.393956886357085
2021-06-25,Lausanne (VD),Wald_lower,P.1,-5.4648371337104455
2021-06-27,Lausanne (VD),Wald_lower,P.1,-5.341143795942505
2021-06-29,Lausanne (VD),Wald_lower,P.1,-4.842453874984998
2021-06-16,Lausanne (VD),Wald_lower,P.1,-4.2060141753799885
2021-06-17,Lausanne (VD),Wald_lower,P.1,-4.4353742871563435
2021-06-18,Lausanne (VD),Wald_lower,P.1,-4.722289407256976
2021-06-19,Lausanne (VD),Wald_lower,P.1,-5.017492189933586
2021-06-09,Lausanne (VD),Wald_lower,P.1,-4.079581063924023
2021-06-10,Lausanne (VD),Wald_lower,P.1,-3.9947575861099733
2021-06-11,Lausanne (VD),Wald_lower,P.1,-3.917773838120546
2021-06-12,Lausanne (VD),Wald_lower,P.1,-3.8576554311361093
2021-06-13,Lausanne (VD),Wald_lower,P.1,-3.847722333203947
2021-06-14,Lausanne (VD),Wald_lower,P.1,-3.8958580999592094
2021-06-15,Lausanne (VD),Wald_lower,P.1,-4.017615619885271
2021-06-02,Lausanne (VD),Wald_lower,P.1,-5.034848597682652
2021-06-03,Lausanne (VD),Wald_lower,P.1,-4.949329543393558
2021-06-04,Lausanne (VD),Wald_lower,P.1,-4.793698755828886
2021-06-05,Lausanne (VD),Wald_lower,P.1,-4.612568100678926
2021-06-06,Lausanne (VD),Wald_lower,P.1,-4.442703724206276
2021-06-07,Lausanne (VD),Wald_lower,P.1,-4.300156351428292
2021-06-08,Lausanne (VD),Wald_lower,P.1,-4.183647528488686
2021-05-26,Lausanne (VD),Wald_lower,P.1,-4.5180777943004795
2021-05-27,Lausanne (VD),Wald_lower,P.1,-4.616881236769424
2021-05-28,Lausanne (VD),Wald_lower,P.1,-4.714500299642351
2021-05-29,Lausanne (VD),Wald_lower,P.1,-4.8112807331777265
2021-05-30,Lausanne (VD),Wald_lower,P.1,-4.912122369071606
2021-05-31,Lausanne (VD),Wald_lower,P.1,-4.9967103481503505
2021-06-01,Lausanne (VD),Wald_lower,P.1,-5.034090246879675
2021-05-19,Lausanne (VD),Wald_lower,P.1,-4.434519175633026
2021-05-20,Lausanne (VD),Wald_lower,P.1,-4.382303278582041
2021-05-21,Lausanne (VD),Wald_lower,P.1,-4.363138515146417
2021-05-22,Lausanne (VD),Wald_lower,P.1,-4.345329403582319
2021-05-23,Lausanne (VD),Wald_lower,P.1,-4.344629002733273
2021-05-24,Lausanne (VD),Wald_lower,P.1,-4.37257577242327
2021-05-25,Lausanne (VD),Wald_lower,P.1,-4.431118582084381
2021-05-12,Lausanne (VD),Wald_lower,P.1,-5.024487137916043
2021-05-13,Lausanne (VD),Wald_lower,P.1,-4.944440788878175
2021-05-14,Lausanne (VD),Wald_lower,P.1,-4.856541123922728
2021-05-15,Lausanne (VD),Wald_lower,P.1,-4.76647246842348
2021-05-16,Lausanne (VD),Wald_lower,P.1,-4.675326996195461
2021-05-17,Lausanne (VD),Wald_lower,P.1,-4.585178370256678
2021-05-18,Lausanne (VD),Wald_lower,P.1,-4.500518016863099
2021-02-14,Lausanne (VD),Wald_lower,P.1,-7.317958419014588
2021-02-15,Lausanne (VD),Wald_lower,P.1,-9.057456574814216
2021-02-16,Lausanne (VD),Wald_lower,P.1,-inf
2021-02-17,Lausanne (VD),Wald_lower,P.1,-inf
2021-02-18,Lausanne (VD),Wald_lower,P.1,-inf
2021-02-19,Lausanne (VD),Wald_lower,P.1,-8.95755402974432
2021-02-20,Lausanne (VD),Wald_lower,P.1,-7.776857488498632
2021-02-21,Lausanne (VD),Wald_lower,P.1,-7.096713895562951
2021-02-22,Lausanne (VD),Wald_lower,P.1,-6.617652410317013
2021-02-23,Lausanne (VD),Wald_lower,P.1,-6.211393073854445
2021-02-24,Lausanne (VD),Wald_lower,P.1,-5.8938799320649276
2021-02-25,Lausanne (VD),Wald_lower,P.1,-5.654635875922175
2021-02-26,Lausanne (VD),Wald_lower,P.1,-5.466192555802389
2021-02-27,Lausanne (VD),Wald_lower,P.1,-5.29726793301922
2021-02-28,Lausanne (VD),Wald_lower,P.1,-5.174970855189608
2021-03-01,Lausanne (VD),Wald_lower,P.1,-5.090884873034838
2021-03-02,Lausanne (VD),Wald_lower,P.1,-5.032299441975443
2021-03-03,Lausanne (VD),Wald_lower,P.1,-4.967502802057997
2021-03-04,Lausanne (VD),Wald_lower,P.1,-4.9086940925414835
2021-03-05,Lausanne (VD),Wald_lower,P.1,-4.8445637016888785
2021-03-06,Lausanne (VD),Wald_lower,P.1,-4.783534312844721
2021-03-07,Lausanne (VD),Wald_lower,P.1,-4.745865365042625
2021-03-08,Lausanne (VD),Wald_lower,P.1,-4.741568478373979
2021-03-09,Lausanne (VD),Wald_lower,P.1,-4.787373870830795
2021-03-10,Lausanne (VD),Wald_lower,P.1,-4.879712987261313
2021-03-11,Lausanne (VD),Wald_lower,P.1,-5.0354437843610365
2021-03-12,Lausanne (VD),Wald_lower,P.1,-5.269575509959464
2021-03-13,Lausanne (VD),Wald_lower,P.1,-5.563996968354081
2021-03-14,Lausanne (VD),Wald_lower,P.1,-5.937429332170424
2021-03-15,Lausanne (VD),Wald_lower,P.1,-6.364875150756384
2021-03-16,Lausanne (VD),Wald_lower,P.1,-7.0080833739619415
2021-03-17,Lausanne (VD),Wald_lower,P.1,-8.702318918473386
2021-03-18,Lausanne (VD),Wald_lower,P.1,-inf
2021-03-19,Lausanne (VD),Wald_lower,P.1,-inf
2021-03-20,Lausanne (VD),Wald_lower,P.1,-inf
2021-03-21,Lausanne (VD),Wald_lower,P.1,-inf
2021-03-22,Lausanne (VD),Wald_lower,P.1,-inf
2021-03-23,Lausanne (VD),Wald_lower,P.1,-inf
2021-03-24,Lausanne (VD),Wald_lower,P.1,-inf
2021-03-25,Lausanne (VD),Wald_lower,P.1,-inf
2021-03-26,Lausanne (VD),Wald_lower,P.1,-inf
2021-03-27,Lausanne (VD),Wald_lower,P.1,-inf
2021-03-28,Lausanne (VD),Wald_lower,P.1,-inf
2021-03-29,Lausanne (VD),Wald_lower,P.1,-inf
2021-03-30,Lausanne (VD),Wald_lower,P.1,-7.3287414738926815
2021-03-31,Lausanne (VD),Wald_lower,P.1,-6.695189925008916
2021-04-01,Lausanne (VD),Wald_lower,P.1,-6.56827678528564
2021-04-02,Lausanne (VD),Wald_lower,P.1,-6.628238314323764
2021-04-03,Lausanne (VD),Wald_lower,P.1,-6.813366537751321
2021-04-04,Lausanne (VD),Wald_lower,P.1,-7.045549010723878
2021-04-05,Lausanne (VD),Wald_lower,P.1,-7.256124890788307
2021-04-06,Lausanne (VD),Wald_lower,P.1,-7.28062743935004
2021-04-14,Lausanne (VD),Wald_lower,P.1,-5.322223582567861
2021-04-15,Lausanne (VD),Wald_lower,P.1,-5.275188047799531
2021-04-16,Lausanne (VD),Wald_lower,P.1,-5.254280902086664
2021-04-17,Lausanne (VD),Wald_lower,P.1,-5.242157793454737
2021-04-18,Lausanne (VD),Wald_lower,P.1,-5.230227889348893
2021-04-19,Lausanne (VD),Wald_lower,P.1,-5.222827914610884
2021-04-20,Lausanne (VD),Wald_lower,P.1,-5.217749745531263
2021-04-21,Lausanne (VD),Wald_lower,P.1,-5.215063646628801
2021-04-22,Lausanne (VD),Wald_lower,P.1,-5.21347469638044
2021-04-23,Lausanne (VD),Wald_lower,P.1,-5.210080906346199
2021-04-24,Lausanne (VD),Wald_lower,P.1,-5.202908215708334
2021-04-25,Lausanne (VD),Wald_lower,P.1,-5.197803663198876
2021-04-26,Lausanne (VD),Wald_lower,P.1,-5.198075195819543
2021-04-27,Lausanne (VD),Wald_lower,P.1,-5.199942854339577
2021-04-28,Lausanne (VD),Wald_lower,P.1,-5.198368424232472
2021-04-29,Lausanne (VD),Wald_lower,P.1,-5.185519633872066
2021-04-30,Lausanne (VD),Wald_lower,P.1,-5.16355882667614
2021-05-01,Lausanne (VD),Wald_lower,P.1,-5.13970109840451
2021-05-02,Lausanne (VD),Wald_lower,P.1,-5.1190296177010985
2021-05-03,Lausanne (VD),Wald_lower,P.1,-5.106337239456309
2021-05-04,Lausanne (VD),Wald_lower,P.1,-5.10562298464855
2021-05-07,Lausanne (VD),Wald_lower,P.1,-5.177630895194952
2021-04-10,Lausanne (VD),Wald_lower,P.1,-5.826155095844145
2021-05-08,Lausanne (VD),Wald_lower,P.1,-5.197307775696341
2021-05-09,Lausanne (VD),Wald_lower,P.1,-5.186114848540904
2021-04-12,Lausanne (VD),Wald_lower,P.1,-5.5071909275952855
2021-05-10,Lausanne (VD),Wald_lower,P.1,-5.150532080073956
2021-04-13,Lausanne (VD),Wald_lower,P.1,-5.408834349010767
2021-05-11,Lausanne (VD),Wald_lower,P.1,-5.093816956079781
2021-05-05,Lausanne (VD),Wald_lower,P.1,-5.122646043104252
2021-05-06,Lausanne (VD),Wald_lower,P.1,-5.157869196107823
2021-02-13,Lausanne (VD),Wald_lower,P.1,-6.357472880086094
2021-02-12,Lausanne (VD),Wald_lower,P.1,-5.728642376735607
2021-02-10,Lausanne (VD),Wald_lower,P.1,-4.905724427242402
2021-02-09,Lausanne (VD),Wald_lower,P.1,-4.646759444950882
2021-02-07,Lausanne (VD),Wald_lower,P.1,-4.3600601575416595
2021-02-06,Lausanne (VD),Wald_lower,P.1,-4.312275148958375
2021-02-05,Lausanne (VD),Wald_lower,P.1,-4.310559798993017
2021-02-04,Lausanne (VD),Wald_lower,P.1,-4.364233136690331
2021-02-03,Lausanne (VD),Wald_lower,P.1,-4.498599679146294
2021-02-01,Lausanne (VD),Wald_lower,P.1,-4.999175666875207
2021-01-31,Lausanne (VD),Wald_lower,P.1,-5.224533884138882
2021-01-26,Lausanne (VD),Wald_lower,P.1,-4.1121811809236055
2021-01-24,Lausanne (VD),Wald_lower,P.1,-3.7169930620761216
2021-01-21,Lausanne (VD),Wald_lower,P.1,-3.4619980214955595
2021-01-19,Lausanne (VD),Wald_lower,P.1,-3.5196220386395676
2021-01-12,Lausanne (VD),Wald_lower,P.1,-5.987213882362182
2021-01-10,Lausanne (VD),Wald_lower,P.1,-5.441014075284496
2021-01-08,Lausanne (VD),Wald_lower,P.1,-4.743587751904495
2021-01-06,Lausanne (VD),Wald_lower,P.1,-4.310473523545861
2021-01-04,Lausanne (VD),Wald_lower,P.1,-4.126613409212611
2021-01-02,Lausanne (VD),Wald_lower,P.1,-4.189638285882171
2021-07-29,Lausanne (VD),Wald_upper,P.1,-3.5915606330433816
2021-07-30,Lausanne (VD),Wald_upper,P.1,-3.5534157837076625
2021-07-31,Lausanne (VD),Wald_upper,P.1,-3.4892050912524937
2021-07-21,Lausanne (VD),Wald_upper,P.1,-3.8164294929657263
2021-07-23,Lausanne (VD),Wald_upper,P.1,-3.9160650277504487
2021-07-24,Lausanne (VD),Wald_upper,P.1,-3.9081665728730957
2021-07-22,Lausanne (VD),Wald_upper,P.1,-3.8787409095726724
2021-07-26,Lausanne (VD),Wald_upper,P.1,-3.8236340215612685
2021-07-27,Lausanne (VD),Wald_upper,P.1,-3.762315230361492
2021-07-14,Lausanne (VD),Wald_upper,P.1,-2.847606789156101
2021-07-15,Lausanne (VD),Wald_upper,P.1,-2.8524451903887287
2021-07-16,Lausanne (VD),Wald_upper,P.1,-2.9713488860964556
2021-07-17,Lausanne (VD),Wald_upper,P.1,-3.1361602643678856
2021-07-18,Lausanne (VD),Wald_upper,P.1,-3.36200257174466
2021-07-19,Lausanne (VD),Wald_upper,P.1,-3.567051382111613
2021-07-20,Lausanne (VD),Wald_upper,P.1,-3.702260734809001
2021-07-07,Lausanne (VD),Wald_upper,P.1,-2.1182339134481563
2021-07-08,Lausanne (VD),Wald_upper,P.1,-2.1667089415858714
2021-07-09,Lausanne (VD),Wald_upper,P.1,-2.2784812618270465
2021-07-10,Lausanne (VD),Wald_upper,P.1,-2.479865441103809
2021-07-11,Lausanne (VD),Wald_upper,P.1,-2.6491200449204886
2021-07-12,Lausanne (VD),Wald_upper,P.1,-2.7462594011470722
2021-07-13,Lausanne (VD),Wald_upper,P.1,-2.7978758031559408
2021-06-30,Lausanne (VD),Wald_upper,P.1,-1.9157564357954797
2021-07-01,Lausanne (VD),Wald_upper,P.1,-2.032912456220688
2021-07-02,Lausanne (VD),Wald_upper,P.1,-2.1143115761193907
2021-07-03,Lausanne (VD),Wald_upper,P.1,-2.1402855841941637
2021-07-04,Lausanne (VD),Wald_upper,P.1,-2.1016930043356226
2021-07-05,Lausanne (VD),Wald_upper,P.1,-2.0512258518380726
2021-07-06,Lausanne (VD),Wald_upper,P.1,-2.065135886049963
2021-06-22,Lausanne (VD),Wald_upper,P.1,-0.5895199385835732
2021-06-24,Lausanne (VD),Wald_upper,P.1,-0.468286478077379
2021-06-25,Lausanne (VD),Wald_upper,P.1,-0.5425665741342356
2021-06-27,Lausanne (VD),Wald_upper,P.1,-1.0587628122139452
2021-06-29,Lausanne (VD),Wald_upper,P.1,-1.7284885122631168
2021-06-16,Lausanne (VD),Wald_upper,P.1,-1.69057480440032
2021-06-17,Lausanne (VD),Wald_upper,P.1,-1.5791816388335862
2021-06-18,Lausanne (VD),Wald_upper,P.1,-1.4035410937510553
2021-06-19,Lausanne (VD),Wald_upper,P.1,-1.1831987786589206
2021-06-09,Lausanne (VD),Wald_upper,P.1,-2.0057977955196056
2021-06-10,Lausanne (VD),Wald_upper,P.1,-1.955242292955167
2021-06-11,Lausanne (VD),Wald_upper,P.1,-1.9275388296412346
2021-06-12,Lausanne (VD),Wald_upper,P.1,-1.9149636769819904
2021-06-13,Lausanne (VD),Wald_upper,P.1,-1.88995077375132
2021-06-14,Lausanne (VD),Wald_upper,P.1,-1.851584714643894
2021-06-15,Lausanne (VD),Wald_upper,P.1,-1.7845748794712832
2021-06-02,Lausanne (VD),Wald_upper,P.1,-2.8497706159134806
2021-06-03,Lausanne (VD),Wald_upper,P.1,-2.6854103961377436
2021-06-04,Lausanne (VD),Wald_upper,P.1,-2.5291490282423426
2021-06-05,Lausanne (VD),Wald_upper,P.1,-2.3891618146654876
2021-06-06,Lausanne (VD),Wald_upper,P.1,-2.2653790117449977
2021-06-07,Lausanne (VD),Wald_upper,P.1,-2.1579903052533145
2021-06-08,Lausanne (VD),Wald_upper,P.1,-2.069086314709516
2021-05-26,Lausanne (VD),Wald_upper,P.1,-2.7493650741469717
2021-05-27,Lausanne (VD),Wald_upper,P.1,-2.81351670632635
2021-05-28,Lausanne (VD),Wald_upper,P.1,-2.893920555278667
2021-05-29,Lausanne (VD),Wald_upper,P.1,-2.9762600126035554
2021-05-30,Lausanne (VD),Wald_upper,P.1,-3.0305129607426498
2021-05-31,Lausanne (VD),Wald_upper,P.1,-3.0388043972372945
2021-06-01,Lausanne (VD),Wald_upper,P.1,-2.9897329976005365
2021-05-19,Lausanne (VD),Wald_upper,P.1,-2.602850625512618
2021-05-20,Lausanne (VD),Wald_upper,P.1,-2.5643127554407097
2021-05-21,Lausanne (VD),Wald_upper,P.1,-2.5351586454624764
2021-05-22,Lausanne (VD),Wald_upper,P.1,-2.5498904352219562
2021-05-23,Lausanne (VD),Wald_upper,P.1,-2.591006649543631
2021-05-24,Lausanne (VD),Wald_upper,P.1,-2.642242518552367
2021-05-25,Lausanne (VD),Wald_upper,P.1,-2.69604318484868
2021-05-12,Lausanne (VD),Wald_upper,P.1,-3.1191336723935095
2021-05-13,Lausanne (VD),Wald_upper,P.1,-3.0454626357182493
2021-05-14,Lausanne (VD),Wald_upper,P.1,-2.967474078278696
2021-05-15,Lausanne (VD),Wald_upper,P.1,-2.8857647935490975
2021-05-16,Lausanne (VD),Wald_upper,P.1,-2.804804430572768
2021-05-17,Lausanne (VD),Wald_upper,P.1,-2.729087212129543
2021-05-18,Lausanne (VD),Wald_upper,P.1,-2.66274129312213
2021-02-14,Lausanne (VD),Wald_upper,P.1,-3.241436634243267
2021-02-15,Lausanne (VD),Wald_upper,P.1,-3.156379799260499
2021-02-16,Lausanne (VD),Wald_upper,P.1,-3.138896654671802
2021-02-17,Lausanne (VD),Wald_upper,P.1,-3.1521526182642456
2021-02-18,Lausanne (VD),Wald_upper,P.1,-3.0889259897019192
2021-02-19,Lausanne (VD),Wald_upper,P.1,-3.0159849580814484
2021-02-20,Lausanne (VD),Wald_upper,P.1,-3.0432704062056137
2021-02-21,Lausanne (VD),Wald_upper,P.1,-3.0642901668800877
2021-02-22,Lausanne (VD),Wald_upper,P.1,-3.079775279556242
2021-02-23,Lausanne (VD),Wald_upper,P.1,-3.1371500952612488
2021-02-24,Lausanne (VD),Wald_upper,P.1,-3.1839996008054996
2021-02-25,Lausanne (VD),Wald_upper,P.1,-3.210697145824462
2021-02-26,Lausanne (VD),Wald_upper,P.1,-3.2330630996902325
2021-02-27,Lausanne (VD),Wald_upper,P.1,-3.275369046905887
2021-02-28,Lausanne (VD),Wald_upper,P.1,-3.3046948827860714
2021-03-01,Lausanne (VD),Wald_upper,P.1,-3.3215121611573575
2021-03-02,Lausanne (VD),Wald_upper,P.1,-3.3268428910765904
2021-03-03,Lausanne (VD),Wald_upper,P.1,-3.338875290745303
2021-03-04,Lausanne (VD),Wald_upper,P.1,-3.335197021090614
2021-03-05,Lausanne (VD),Wald_upper,P.1,-3.325462308998429
2021-03-06,Lausanne (VD),Wald_upper,P.1,-3.309955543324817
2021-03-07,Lausanne (VD),Wald_upper,P.1,-3.285156436897151
2021-03-08,Lausanne (VD),Wald_upper,P.1,-3.261584928750743
2021-03-09,Lausanne (VD),Wald_upper,P.1,-3.2428354623203317
2021-03-10,Lausanne (VD),Wald_upper,P.1,-3.249424696154315
2021-03-11,Lausanne (VD),Wald_upper,P.1,-3.2756765025571855
2021-03-12,Lausanne (VD),Wald_upper,P.1,-3.311177219396909
2021-03-13,Lausanne (VD),Wald_upper,P.1,-3.374418747864307
2021-03-14,Lausanne (VD),Wald_upper,P.1,-3.4502351620574414
2021-03-15,Lausanne (VD),Wald_upper,P.1,-3.5866448828746575
2021-03-16,Lausanne (VD),Wald_upper,P.1,-3.7219479386691683
2021-03-17,Lausanne (VD),Wald_upper,P.1,-3.849266255123563
2021-03-18,Lausanne (VD),Wald_upper,P.1,-3.8846793237159956
2021-03-19,Lausanne (VD),Wald_upper,P.1,-3.8844087599975166
2021-03-20,Lausanne (VD),Wald_upper,P.1,-3.8268583959977023
2021-03-21,Lausanne (VD),Wald_upper,P.1,-3.7180506528314208
2021-03-22,Lausanne (VD),Wald_upper,P.1,-3.5493005197090577
2021-03-23,Lausanne (VD),Wald_upper,P.1,-3.312766513964737
2021-03-24,Lausanne (VD),Wald_upper,P.1,-3.1938928166475753
2021-03-25,Lausanne (VD),Wald_upper,P.1,-3.287786975615364
2021-03-26,Lausanne (VD),Wald_upper,P.1,-3.4012488679085804
2021-03-27,Lausanne (VD),Wald_upper,P.1,-3.5753421631747884
2021-03-28,Lausanne (VD),Wald_upper,P.1,-3.668282036668335
2021-03-29,Lausanne (VD),Wald_upper,P.1,-3.652597582059914
2021-03-30,Lausanne (VD),Wald_upper,P.1,-3.4803499961849518
2021-03-31,Lausanne (VD),Wald_upper,P.1,-3.3595603662877433
2021-04-01,Lausanne (VD),Wald_upper,P.1,-3.1068548786212875
2021-04-02,Lausanne (VD),Wald_upper,P.1,-2.857755925853379
2021-04-03,Lausanne (VD),Wald_upper,P.1,-2.615561619752525
2021-04-04,Lausanne (VD),Wald_upper,P.1,-2.4149611803793403
2021-04-05,Lausanne (VD),Wald_upper,P.1,-2.2541958906386093
2021-04-06,Lausanne (VD),Wald_upper,P.1,-2.2126155358205204
2021-04-14,Lausanne (VD),Wald_upper,P.1,-3.412474271347642
2021-04-15,Lausanne (VD),Wald_upper,P.1,-3.4411547798748856
2021-04-16,Lausanne (VD),Wald_upper,P.1,-3.4473626765492797
2021-04-17,Lausanne (VD),Wald_upper,P.1,-3.4450010833784637
2021-04-18,Lausanne (VD),Wald_upper,P.1,-3.4409887631994085
2021-04-19,Lausanne (VD),Wald_upper,P.1,-3.431083997496429
2021-04-20,Lausanne (VD),Wald_upper,P.1,-3.4189972768798595
2021-04-21,Lausanne (VD),Wald_upper,P.1,-3.406915714586826
2021-04-22,Lausanne (VD),Wald_upper,P.1,-3.3983968405153844
2021-04-23,Lausanne (VD),Wald_upper,P.1,-3.3979511440758614
2021-04-24,Lausanne (VD),Wald_upper,P.1,-3.407987880723961
2021-04-25,Lausanne (VD),Wald_upper,P.1,-3.4215058608653477
2021-04-26,Lausanne (VD),Wald_upper,P.1,-3.432208185103984
2021-04-27,Lausanne (VD),Wald_upper,P.1,-3.4392516185077198
2021-04-28,Lausanne (VD),Wald_upper,P.1,-3.4423803906066794
2021-04-29,Lausanne (VD),Wald_upper,P.1,-3.4451886527539926
2021-04-30,Lausanne (VD),Wald_upper,P.1,-3.4442453635906225
2021-05-01,Lausanne (VD),Wald_upper,P.1,-3.4351569775373263
2021-05-02,Lausanne (VD),Wald_upper,P.1,-3.4193154104506753
2021-05-03,Lausanne (VD),Wald_upper,P.1,-3.40005714234538
2021-05-04,Lausanne (VD),Wald_upper,P.1,-3.3803059684926637
2021-05-07,Lausanne (VD),Wald_upper,P.1,-3.3132294523737262
2021-04-10,Lausanne (VD),Wald_upper,P.1,-3.1303795594882264
2021-05-08,Lausanne (VD),Wald_upper,P.1,-3.2867452190218027
2021-05-09,Lausanne (VD),Wald_upper,P.1,-3.264272103695904
2021-04-12,Lausanne (VD),Wald_upper,P.1,-3.2960167176739734
2021-05-10,Lausanne (VD),Wald_upper,P.1,-3.2309480426326616
2021-04-13,Lausanne (VD),Wald_upper,P.1,-3.352812462388433
2021-05-11,Lausanne (VD),Wald_upper,P.1,-3.183289867563925
2021-05-05,Lausanne (VD),Wald_upper,P.1,-3.3571525546654115
2021-05-06,Lausanne (VD),Wald_upper,P.1,-3.3268442321341998
2021-02-13,Lausanne (VD),Wald_upper,P.1,-3.266603793733778
2021-02-12,Lausanne (VD),Wald_upper,P.1,-3.1993039085462844
2021-02-10,Lausanne (VD),Wald_upper,P.1,-3.048146441325211
2021-02-09,Lausanne (VD),Wald_upper,P.1,-2.9778232045737933
2021-02-07,Lausanne (VD),Wald_upper,P.1,-2.857568605067491
2021-02-06,Lausanne (VD),Wald_upper,P.1,-2.81208532260483
2021-02-05,Lausanne (VD),Wald_upper,P.1,-2.7866053843454033
2021-02-04,Lausanne (VD),Wald_upper,P.1,-2.7668085301037406
2021-02-03,Lausanne (VD),Wald_upper,P.1,-2.7199388027367366
2021-02-01,Lausanne (VD),Wald_upper,P.1,-2.476376678526159
2021-01-31,Lausanne (VD),Wald_upper,P.1,-2.328946683531554
2021-01-26,Lausanne (VD),Wald_upper,P.1,-2.275744007760229
2021-01-24,Lausanne (VD),Wald_upper,P.1,-2.2309815448423373
2021-01-21,Lausanne (VD),Wald_upper,P.1,-2.143682782892721
2021-01-19,Lausanne (VD),Wald_upper,P.1,-2.0892610965597243
2021-01-12,Lausanne (VD),Wald_upper,P.1,-2.6839728725106387
2021-01-10,Lausanne (VD),Wald_upper,P.1,-2.8469779814318583
2021-01-08,Lausanne (VD),Wald_upper,P.1,-2.789419122404539
2021-01-06,Lausanne (VD),Wald_upper,P.1,-2.718588553739054
2021-01-04,Lausanne (VD),Wald_upper,P.1,-2.6686916012143707
2021-01-02,Lausanne (VD),Wald_upper,P.1,-2.5650426008324523
